stamp,phi,theta,psi,p,q,r,p_dot,q_dot,r_dot,Tix,Tiy,Tiz,Gx,Gy,Gz,cmdTroll,cmdTpitch,cmdTyaw,rawIroll,rawIpitch,rawIyaw
1745869671.825194,-1.922653,0.017426,-0.110910,-5.156253,0.221058,-0.124853,8.202718,0.625437,-0.407623,24.931613,3.255361,-1.873102,24.889607,-2.880278,-2.410737,2.488961,0.000000,0.000000,2409,2057,2057
1745869671.830198,-1.969422,0.015786,-0.112352,-5.223341,0.195870,-0.108386,4.811739,0.066068,-0.051190,14.641126,1.777679,-0.958723,14.621137,-1.573565,-1.266328,1.462114,0.000000,0.000000,2264,2057,2057
1745869671.835197,-2.065050,0.012263,-0.114891,-5.561203,0.242308,-0.083537,-6.197741,0.842213,0.789055,-18.653201,4.259150,0.842086,-18.704083,-1.279127,-4.149203,-1.870408,0.000000,0.000000,1756,2057,2057
1745869671.840204,-2.065050,0.012263,-0.114891,-5.561203,0.242308,-0.083537,-12.410910,1.230516,1.224479,-37.455943,5.282183,1.864435,-37.523818,-0.864431,-5.534884,-3.752382,0.000000,0.000000,1487,2057,2057
1745869671.845198,-2.065050,0.012263,-0.114891,-5.561203,0.242308,-0.083537,-14.807796,1.324590,1.349002,-44.708859,5.534581,2.162966,-44.781196,-0.721359,-5.898719,-4.478120,0.000000,0.000000,1383,2057,2057
1745869671.850195,-2.112309,0.010487,-0.115661,-5.128413,0.155931,-0.127993,-3.916083,-0.893179,0.174170,-11.806121,-0.682670,0.281226,-11.801506,0.592861,0.440071,-1.180151,0.000000,0.000000,1855,2057,2057
1745869671.855200,-2.112309,0.010487,-0.115661,-5.128413,0.155931,-0.127993,3.462361,-2.188394,-0.591281,10.526222,-3.916344,-1.600762,10.570071,0.646872,4.181348,1.057007,0.000000,0.000000,2206,2057,2057
1745869671.860197,-2.162833,0.008495,-0.117273,-5.646404,0.262879,-0.093294,-4.987015,-0.119229,-0.152501,-14.967031,2.046099,-0.875825,-14.977302,-1.868595,-1.209153,-1.497730,0.000000,0.000000,1809,2057,2057
1745869671.865199,-2.208513,0.006873,-0.118027,-5.031919,0.209569,-0.115794,5.335299,-0.101040,-0.407465,16.212253,1.361423,-0.867512,16.208284,-1.507549,-0.577375,1.620828,0.000000,0.000000,2286,2057,2057
1745869671.870209,-2.208513,0.006873,-0.118027,-5.031919,0.209569,-0.115794,11.217666,-0.077112,-0.518907,34.008940,1.388085,-1.141647,34.005946,-1.743679,-0.435584,3.400595,0.000000,0.000000,2538,2057,2057
1745869671.875196,-2.208513,0.006873,-0.118027,-5.031919,0.209569,-0.115794,13.544587,-0.052623,-0.525489,41.048552,1.441332,-1.169270,41.045378,-1.797574,-0.461920,4.104538,0.000000,0.000000,2638,2057,2057
1745869671.880199,-2.256065,0.005190,-0.119421,-5.188629,0.163359,-0.068017,9.525276,-1.163565,0.705927,28.854133,-1.163146,1.156728,28.855008,1.631728,0.168496,2.885501,0.000000,0.000000,2465,2057,2057
1745869671.885196,-2.256065,0.005190,-0.119421,-5.188629,0.163359,-0.068017,5.820016,-1.722585,1.397097,17.640639,-2.273282,2.510854,17.641526,3.382743,0.171017,1.764153,0.000000,0.000000,2307,2057,2057
1745869671.890200,-2.300394,0.003231,-0.120058,-4.964341,0.224036,-0.113776,8.259097,-0.377862,0.541781,25.049975,0.943506,1.347676,25.044800,0.375702,-1.601659,2.504480,0.000000,0.000000,2411,2057,2057
1745869671.895200,-2.344448,0.001739,-0.120192,-4.810727,0.110198,-0.151113,12.551046,-2.271018,-0.979793,37.958694,-4.588248,-1.731263,37.966505,1.967564,4.491998,3.796650,0.000000,0.000000,2594,2057,2057
1745869671.900204,-2.344448,0.001739,-0.120192,-4.810727,0.110198,-0.151113,13.729125,-3.190982,-1.822846,41.524751,-6.797540,-3.776626,41.537797,2.048133,7.501652,4.153780,0.000000,0.000000,2645,2057,2057
1745869671.905203,-2.344448,0.001739,-0.120192,-4.810727,0.110198,-0.151113,12.790519,-3.380909,-2.131878,38.685848,-7.283905,-4.490200,38.700366,1.877516,8.348192,3.870037,0.000000,0.000000,2605,2057,2057
1745869671.910200,-2.390101,-0.000401,-0.120727,-5.090073,0.159480,-0.093936,3.790933,-1.880439,-0.666292,11.490635,-3.136181,-1.346506,11.489380,1.372219,3.125016,1.148938,0.000000,0.000000,2219,2057,2057
1745869671.915200,-2.436317,-0.002434,-0.120868,-5.160738,0.222174,-0.140646,-4.100433,0.835399,-0.801435,-12.378495,2.952221,-0.611584,-12.374971,-2.644373,-1.448084,-1.237497,0.000000,0.000000,1847,2057,2057
1745869671.920199,-2.436317,-0.002434,-0.120868,-5.160738,0.222174,-0.140646,-8.589301,2.450778,-0.788749,-25.958580,6.378849,-0.234248,-25.948950,-5.008913,-3.956699,-2.594895,0.000000,0.000000,1652,2057,2057
1745869671.925203,-2.436317,-0.002434,-0.120868,-5.160738,0.222174,-0.140646,-10.378020,3.172940,-0.684045,-31.369664,7.932928,0.157868,-31.356855,-5.938053,-5.262695,-3.135685,0.000000,0.000000,1575,2057,2057
1745869671.930200,-2.436317,-0.002434,-0.120868,-5.160738,0.222174,-0.140646,-10.236303,3.240322,-0.534106,-30.940487,8.109343,0.510687,-30.926745,-5.843669,-5.645704,-3.092675,0.000000,0.000000,1581,2057,2057
1745869671.935204,-2.531893,-0.006368,-0.121688,-5.254054,0.207061,-0.101802,-11.180270,2.515402,0.578718,-33.794499,6.403423,2.796252,-33.756550,-3.648459,-5.959281,-3.375655,0.000000,0.000000,1541,2057,2057
1745869671.940206,-2.531893,-0.006368,-0.121688,-5.254054,0.207061,-0.101802,-10.405781,1.748730,1.211111,-31.447122,4.970339,4.108386,-31.407549,-1.722232,-6.214385,-3.140755,0.000000,0.000000,1574,2057,2057
1745869671.945204,-2.581233,-0.008424,-0.122209,-5.534560,0.237922,-0.079751,-15.511344,1.805822,2.002414,-46.863065,5.437614,6.005436,-46.795867,-1.414174,-7.977314,-4.679587,0.000000,0.000000,1354,2057,2057
1745869671.950204,-2.629367,-0.010287,-0.122328,-5.258407,0.194267,-0.105621,-10.076903,0.551203,1.624145,-30.463140,2.136598,5.109391,-30.406554,0.641830,-5.501108,-3.040655,0.000000,0.000000,1589,2057,2057
1745869671.955207,-2.629367,-0.010287,-0.122328,-5.258407,0.194267,-0.105621,-5.402124,-0.310407,1.185630,-16.326689,0.353178,3.946809,-16.289519,1.626555,-3.613549,-1.628952,0.000000,0.000000,1791,2057,2057
1745869671.960203,-2.676554,-0.012318,-0.122362,-5.227524,0.175111,-0.109368,-1.032906,-1.285318,0.671827,-3.127511,-1.936057,2.655611,-3.108967,2.921385,-1.505471,-0.310897,0.000000,0.000000,1979,2057,2057
1745869671.965224,-2.676554,-0.012318,-0.122362,-5.227524,0.175111,-0.109368,1.871825,-1.747173,0.262605,5.653683,-2.905862,1.619077,5.655456,3.323359,-0.143992,0.565546,0.000000,0.000000,2137,2057,2057
1745869671.970206,-2.723302,-0.014388,-0.122246,-5.143592,0.199921,-0.104627,5.511547,-1.216882,0.089701,16.664191,-1.842038,1.469879,16.672751,2.280289,-0.594981,1.667275,0.000000,0.000000,2293,2057,2057
1745869671.975214,-2.723302,-0.014388,-0.122246,-5.143592,0.199921,-0.104627,7.155722,-0.730356,-0.031387,21.636437,-0.929697,1.281295,21.647849,1.370003,-0.793268,2.164785,0.000000,0.000000,2363,2057,2057
1745869671.980210,-2.768021,-0.015986,-0.121767,-4.959146,0.164678,-0.133126,11.829750,-1.196825,-0.801492,35.733529,-2.446162,-0.575051,35.710698,2.067589,1.428281,3.571070,0.000000,0.000000,2562,2057,2057
1745869671.985219,-2.768021,-0.015986,-0.121767,-4.959146,0.164678,-0.133126,13.344574,-1.346016,-1.191803,40.308814,-2.786936,-1.539395,40.269640,2.032930,2.450608,4.026964,0.000000,0.000000,2627,2057,2057
1745869671.990204,-2.768021,-0.015986,-0.121767,-4.959146,0.164678,-0.133126,12.664577,-1.275161,-1.291450,38.250074,-2.669119,-1.787850,38.207890,1.832567,2.638955,3.820789,0.000000,0.000000,2598,2057,2057
1745869671.995204,-2.813755,-0.017908,-0.121487,-5.011808,0.143331,-0.103041,9.395611,-1.597461,-0.459900,28.386445,-3.127146,-0.027953,28.367937,2.951597,1.033559,2.836794,0.000000,0.000000,2458,2057,2057
1745869672.000206,-2.858614,-0.019587,-0.120883,-4.987765,0.212091,-0.124925,6.765102,0.079726,-0.413798,20.413222,0.002216,0.697016,20.426346,0.192491,-0.670041,2.042635,0.000000,0.000000,2346,2057,2057
1745869672.005208,-2.858614,-0.019587,-0.120883,-4.987765,0.212091,-0.124925,4.272156,1.130600,-0.333910,12.874958,1.947979,0.972987,12.903915,-1.598830,-1.478482,1.290391,0.000000,0.000000,2239,2057,2057
1745869672.010207,-2.904276,-0.021269,-0.120419,-5.072370,0.146308,-0.107957,0.100611,0.044842,0.173142,0.274993,-0.262403,1.640718,0.307604,0.640774,-1.533390,0.030760,0.000000,0.000000,2061,2057,2057
1745869672.015211,-2.904276,-0.021269,-0.120419,-5.072370,0.146308,-0.107957,-2.552702,-0.648042,0.472932,-7.744320,-1.498558,2.268705,-7.704906,1.989920,-1.853233,-0.770491,0.000000,0.000000,1913,2057,2057
1745869672.020206,-2.948830,-0.023016,-0.119889,-4.926331,0.183038,-0.101000,-0.340693,-0.107096,0.774530,-1.047645,-0.435656,3.277235,-0.975522,1.055410,-3.133908,-0.097552,0.000000,0.000000,2010,2057,2057
1745869672.025210,-2.948830,-0.023016,-0.119889,-4.926331,0.183038,-0.101000,1.103392,0.248967,0.870871,3.323039,0.218563,3.591009,3.405137,0.473418,-3.567314,0.340514,0.000000,0.000000,2105,2057,2057
1745869672.030205,-2.948830,-0.023016,-0.119889,-4.926331,0.183038,-0.101000,1.879563,0.443173,0.825003,5.669730,0.566925,3.510026,5.751534,0.115994,-3.554564,0.575153,0.000000,0.000000,2138,2057,2057
1745869672.035213,-2.994431,-0.024772,-0.119255,-5.051215,0.184694,-0.102824,-0.922737,0.552680,0.650035,-2.815701,0.568462,3.017669,-2.739676,-0.119833,-3.069347,-0.273968,0.000000,0.000000,1984,2057,2057
1745869672.040208,-3.038975,-0.026304,-0.118614,-4.913546,0.159053,-0.102025,0.792967,-0.073578,0.479580,2.370320,-0.729285,2.363133,2.430203,0.967523,-2.276783,0.243020,0.000000,0.000000,2091,2057,2057
1745869672.045214,-3.038975,-0.026304,-0.118614,-4.913546,0.159053,-0.102025,1.783867,-0.461723,0.312714,5.362372,-1.431555,1.943001,5.409366,1.623061,-1.786752,0.540937,0.000000,0.000000,2133,2057,2057
1745869672.050207,-3.038975,-0.026304,-0.118614,-4.913546,0.159053,-0.102025,2.190070,-0.649867,0.169220,6.586732,-1.774935,1.575674,6.623187,1.927006,-1.386044,0.662319,0.000000,0.000000,2151,2057,2057
1745869672.055209,-3.127853,-0.029461,-0.116876,-4.841641,0.164510,-0.111810,3.942252,-0.555892,-0.182330,11.862489,-1.902652,0.657645,11.881097,1.911508,-0.631715,1.188110,0.000000,0.000000,2225,2057,2057
1745869672.060207,3.111797,-0.030943,-0.115927,-4.821889,0.165478,-0.105557,5.049984,-0.404700,-0.228975,15.210370,-1.676572,0.514503,15.227834,1.660500,-0.564493,1.522783,0.000000,0.000000,2272,2057,2057
1745869672.065228,3.111797,-0.030943,-0.115927,-4.821889,0.165478,-0.105557,5.132975,-0.258867,-0.230462,15.461281,-1.416591,0.511611,15.478417,1.400720,-0.553851,1.547842,0.000000,0.000000,2276,2057,2057
1745869672.070212,3.068923,-0.032312,-0.114912,-4.731477,0.157286,-0.098890,6.763767,-0.335789,-0.040290,20.402567,-1.571559,0.937368,20.436474,1.499353,-1.049547,2.043647,0.000000,0.000000,2346,2057,2057
1745869672.075211,3.026418,-0.033592,-0.113875,-4.677261,0.151428,-0.104762,8.301817,-0.487138,-0.058439,25.050379,-1.955798,0.835281,25.085816,1.846850,-1.055103,2.508582,0.000000,0.000000,2412,2057,2057
1745869672.080213,3.026418,-0.033592,-0.113875,-4.677261,0.151428,-0.104762,8.258038,-0.523236,-0.062765,24.917853,-2.020265,0.824356,24.953174,1.912144,-1.051658,2.495317,0.000000,0.000000,2410,2057,2057
1745869672.085210,3.026418,-0.033592,-0.113875,-4.677261,0.151428,-0.104762,7.219107,-0.481966,-0.057811,21.776193,-1.945828,0.796702,21.810303,1.841379,-1.015612,2.181030,0.000000,0.000000,2366,2057,2057
1745869672.090212,2.984296,-0.034804,-0.112750,-4.646889,0.151744,-0.103041,6.421419,-0.389063,-0.005415,19.364175,-1.838251,0.823209,19.402509,1.686601,-1.101673,1.940251,0.000000,0.000000,2331,2057,2057
1745869672.095210,2.943436,-0.035741,-0.111556,-4.497378,0.116246,-0.116694,8.792430,-1.152091,-0.306010,26.534022,-3.239328,-0.097593,26.553403,3.195150,-0.542366,2.655340,0.000000,0.000000,2433,2057,2057
1745869672.100215,2.943436,-0.035741,-0.111556,-4.497378,0.116246,-0.116694,9.216570,-1.494232,-0.458924,27.810974,-3.847030,-0.442251,27.822549,3.858811,-0.323946,2.782255,0.000000,0.000000,2451,2057,2057
1745869672.105210,2.943436,-0.035741,-0.111556,-4.497378,0.116246,-0.116694,8.355131,-1.527016,-0.499164,25.204509,-3.901955,-0.576258,25.211773,3.939042,-0.203297,2.521177,0.000000,0.000000,2414,2057,2057
1745869672.110210,2.901958,-0.036813,-0.110238,-4.603525,0.139901,-0.105224,4.185941,-0.781307,-0.182540,12.599609,-2.635344,0.088826,12.625823,2.538956,-0.712264,1.262582,0.000000,0.000000,2236,2057,2057
1745869672.115213,2.901958,-0.036813,-0.110238,-4.603525,0.139901,-0.105224,1.034681,-0.213670,0.040186,3.078982,-1.616362,0.468101,3.109858,1.459071,-0.838933,0.310986,0.000000,0.000000,2101,2057,2057
1745869672.120210,2.901958,-0.036813,-0.110238,-4.603525,0.139901,-0.105224,-1.082460,0.171034,0.175941,-3.317923,-0.924216,0.687260,-3.285257,0.734686,-0.887584,-0.328526,0.000000,0.000000,1977,2057,2057
1745869672.125213,2.861109,-0.037654,-0.108856,-4.523454,0.133184,-0.125263,-0.327985,0.229090,-0.250828,-1.055782,-0.905601,-0.586417,-1.067566,1.032544,0.313034,-0.106757,0.000000,0.000000,2008,2057,2057
1745869672.130228,2.861109,-0.037654,-0.108856,-4.523454,0.133184,-0.125263,0.190616,0.237735,-0.490539,0.502313,-0.861801,-1.171548,0.468890,1.152432,0.887831,0.046889,0.000000,0.000000,2063,2057,2057
1745869672.135227,2.819574,-0.038628,-0.107434,-4.589629,0.150714,-0.107843,-1.127196,0.643394,-0.154519,-3.475292,-0.138677,-0.391777,-3.487959,0.255540,0.327995,-0.348796,0.000000,0.000000,1974,2057,2057
1745869672.140211,2.819574,-0.038628,-0.107434,-4.589629,0.150714,-0.107843,-1.820659,0.820671,0.076261,-5.562524,0.161730,0.133195,-5.559619,-0.195571,-0.075220,-0.555962,0.000000,0.000000,1944,2057,2057
1745869672.145229,2.737373,-0.040349,-0.104736,-4.558608,0.137100,-0.102262,-1.276901,0.498379,0.351267,-3.896648,-0.411910,0.623693,-3.866957,0.133415,-0.736034,-0.386696,0.000000,0.000000,1968,2057,2057
1745869672.150214,2.696933,-0.041070,-0.103248,-4.447329,0.132384,-0.112843,1.939267,0.119824,0.222308,5.824753,-1.137944,0.339927,5.857478,0.881067,-0.797031,0.585748,0.000000,0.000000,2140,2057,2057
1745869672.155216,2.655803,-0.041795,-0.101800,-4.562542,0.140093,-0.104175,0.921692,0.053623,0.325667,2.750125,-1.317262,0.510477,2.794723,0.926518,-1.067389,0.279472,0.000000,0.000000,2096,2057,2057
1745869672.160218,2.655803,-0.041795,-0.101800,-4.562542,0.140093,-0.104175,0.165178,0.005184,0.351104,0.464275,-1.414625,0.545072,0.512054,0.996464,-1.143507,0.051205,0.000000,0.000000,2064,2057,2057
1745869672.165219,2.655803,-0.041795,-0.101800,-4.562542,0.140093,-0.104175,-0.333375,-0.026077,0.324151,-1.044202,-1.469327,0.462247,-0.998418,1.083510,-1.095764,-0.099842,0.000000,0.000000,2009,2057,2057
1745869672.170217,2.615476,-0.042236,-0.100208,-4.473359,0.144148,-0.141772,1.576124,0.056663,-0.653180,4.680483,-1.301100,-2.126155,4.630394,2.192855,1.186295,0.463039,0.000000,0.000000,2122,2057,2057
1745869672.175218,2.615476,-0.042236,-0.100208,-4.473359,0.144148,-0.141772,2.592126,0.102112,-1.191996,7.726077,-1.108148,-3.371657,7.626375,2.651462,2.361303,0.762638,0.000000,0.000000,2165,2057,2057
1745869672.180218,2.574228,-0.042715,-0.098469,-4.540348,0.141088,-0.124898,1.275601,0.043346,-0.973195,3.758827,-1.158512,-2.884167,3.681480,2.526981,1.811330,0.368148,0.000000,0.000000,2109,2057,2057
1745869672.185219,2.533697,-0.043036,-0.096720,-4.525910,0.139994,-0.140575,0.640337,-0.025938,-1.099709,1.836313,-1.286917,-3.371917,1.748775,2.982210,2.034717,0.174878,0.000000,0.000000,2082,2057,2057
1745869672.190218,2.533697,-0.043036,-0.096720,-4.525910,0.139994,-0.140575,0.160202,-0.066571,-1.044989,0.387633,-1.379992,-3.259816,0.306346,2.994584,1.889405,0.030635,0.000000,0.000000,2061,2057,2057
1745869672.195220,2.492161,-0.043447,-0.095003,-4.549789,0.161790,-0.122959,-0.748449,0.450048,-0.450609,-2.345427,-0.483288,-1.995324,-2.401808,1.591545,1.298095,-0.240181,0.000000,0.000000,1989,2057,2057
1745869672.200214,2.451736,-0.043827,-0.093415,-4.504543,0.143037,-0.111720,-0.123412,0.262276,0.254931,-0.406683,-0.807277,-0.320698,-0.395000,0.826784,-0.266662,-0.039500,0.000000,0.000000,2018,2057,2057
1745869672.205216,2.451736,-0.043827,-0.093415,-4.504543,0.143037,-0.111720,0.287831,0.111164,0.670884,0.858351,-1.220035,0.675094,0.915239,0.511410,-1.298435,0.091524,0.000000,0.000000,2070,2057,2057
1745869672.210220,2.451736,-0.043827,-0.093415,-4.504543,0.143037,-0.111720,0.512716,0.001921,0.851763,1.547844,-1.491506,1.120159,1.627363,0.437555,-1.814997,0.162736,0.000000,0.000000,2080,2057,2057
1745869672.215220,2.451736,-0.043827,-0.093415,-4.504543,0.143037,-0.111720,0.591910,-0.067318,0.861595,1.788010,-1.640018,1.161855,1.873085,0.525571,-1.941798,0.187309,0.000000,0.000000,2083,2057,2057
1745869672.220219,2.451736,-0.043827,-0.093415,-4.504543,0.143037,-0.111720,0.569510,-0.102867,0.762297,1.715350,-1.692823,0.943941,1.794527,0.704988,-1.807190,0.179453,0.000000,0.000000,2082,2057,2057
1745869672.225218,2.411277,-0.044397,-0.091721,-4.440998,0.159162,-0.100594,2.042200,0.282259,0.878701,6.163901,-0.932398,1.163185,6.230030,-0.081363,-1.490006,0.623003,0.000000,0.000000,2145,2057,2057
1745869672.230229,2.411277,-0.044397,-0.091721,-4.440998,0.159162,-0.100594,2.725199,0.491777,0.844648,8.226052,-0.478647,1.075602,8.275835,-0.360964,-1.121698,0.827584,0.000000,0.000000,2174,2057,2057
1745869672.235224,2.333154,-0.044648,-0.088493,-4.310204,0.140041,-0.119353,6.022606,0.095450,0.260448,18.185755,-0.969071,-0.204337,18.210762,0.817046,-0.560280,1.821076,0.000000,0.000000,2315,2057,2057
1745869672.240222,2.333154,-0.044648,-0.088493,-4.310204,0.140041,-0.119353,7.373399,-0.167130,-0.141252,22.248856,-1.461980,-0.944053,22.266965,1.692433,-0.405733,2.226697,0.000000,0.000000,2372,2057,2057
1745869672.245221,2.294949,-0.044419,-0.086813,-4.235175,0.142907,-0.155566,9.163506,-0.242613,-1.265288,27.616445,-1.354839,-3.516652,27.557998,3.531769,1.316229,2.755800,0.000000,0.000000,2447,2057,2057
1745869672.250221,2.256507,-0.044122,-0.085081,-4.236411,0.118604,-0.139355,9.143228,-0.856037,-1.424194,27.556949,-2.469311,-3.556639,27.541894,4.316354,0.341307,2.754189,0.000000,0.000000,2447,2057,2057
1745869672.255220,2.218282,-0.044213,-0.083306,-4.186573,0.157974,-0.098121,9.231427,-0.174662,-0.340073,27.849538,-1.352828,-1.290340,27.862842,1.845182,-0.301002,2.786284,0.000000,0.000000,2451,2057,2057
1745869672.260216,2.218282,-0.044213,-0.083306,-4.186573,0.157974,-0.098121,8.157291,0.277366,0.386749,24.639604,-0.470122,0.062947,24.657873,0.233363,-0.413343,2.465787,0.000000,0.000000,2406,2057,2057
1745869672.265229,2.218282,-0.044213,-0.083306,-4.186573,0.157974,-0.098121,6.474451,0.530280,0.800681,19.573607,0.026058,0.777515,19.593436,-0.635866,-0.448639,1.959344,0.000000,0.000000,2334,2057,2057
1745869672.270224,2.182873,-0.043616,-0.082097,-3.859218,0.035543,-0.120117,12.632075,-2.371799,0.424764,38.225503,-5.766671,1.251095,38.462867,2.289379,-5.443788,3.846287,0.000000,0.000000,2601,2057,2057
1745869672.275223,2.182873,-0.043616,-0.082097,-3.859218,0.035543,-0.120117,14.987013,-3.919955,0.134654,45.334523,-9.308436,1.111592,45.694903,4.438541,-8.265098,4.569490,0.000000,0.000000,2704,2057,2057
1745869672.280224,2.145041,-0.044124,-0.080140,-4.135895,0.141682,-0.055626,7.861483,-1.818421,1.514782,23.813597,-5.412527,2.980267,24.085721,0.437848,-6.169261,2.408572,0.000000,0.000000,2398,2057,2057
1745869672.285222,2.110904,-0.042995,-0.078801,-3.779640,0.104638,-0.208254,11.118675,-1.174421,-1.535919,33.579773,-2.784405,-3.728440,33.600027,4.629529,-0.471222,3.360003,0.000000,0.000000,2532,2057,2057
1745869672.290223,2.071960,-0.042743,-0.076748,-4.466808,0.192956,-0.136732,-5.019854,1.541265,-1.526354,-15.283449,3.123655,-5.332102,-15.510181,3.175634,5.306155,-1.551018,0.000000,0.000000,1802,2057,2057
1745869672.295223,2.071960,-0.042743,-0.076748,-4.466808,0.192956,-0.136732,-14.610469,3.069762,-1.333280,-44.271049,6.787502,-5.748498,-44.643765,1.780542,8.722615,-4.464377,0.000000,0.000000,1385,2057,2057
1745869672.300222,2.071960,-0.042743,-0.076748,-4.466808,0.192956,-0.136732,-18.885352,3.660276,-1.047882,-57.181120,8.164322,-5.524149,-57.600870,0.922294,9.823337,-5.760087,0.000000,0.000000,1199,2057,2057
1745869672.305227,2.071960,-0.042743,-0.076748,-4.466808,0.192956,-0.136732,-19.277157,3.585478,-0.738672,-58.349105,7.926593,-4.921472,-58.747554,0.507947,9.324833,-5.874755,0.000000,0.000000,1183,2057,2057
1745869672.310224,2.035470,-0.041447,-0.075375,-4.075792,0.056995,-0.234429,-7.587636,-0.230288,-2.845156,-23.023767,0.234711,-7.334895,-23.168783,6.451980,3.499824,-2.316878,0.000000,0.000000,1692,2057,2057
1745869672.315227,2.035470,-0.041447,-0.075375,-4.075792,0.056995,-0.234429,0.745279,-2.618764,-3.830763,2.124442,-5.404468,-8.390639,2.168871,9.922872,-1.072236,0.216887,0.000000,0.000000,2087,2057,2057
1745869672.320224,1.994240,-0.040702,-0.073255,-4.670740,0.186838,-0.134378,-8.649666,-0.627484,-1.534395,-26.238076,-1.896673,-5.129938,-26.253500,5.456205,0.379059,-2.625350,0.000000,0.000000,1648,2057,2057
1745869672.325162,1.994240,-0.040702,-0.073255,-4.670740,0.186838,-0.134378,-13.478144,0.693475,0.086986,-40.757329,1.078562,-2.486789,-40.838987,1.823971,2.006792,-4.083899,0.000000,0.000000,1439,2057,2057
1745869672.330224,1.912367,-0.039884,-0.069612,-4.632834,0.229691,-0.085843,-14.032374,2.532009,2.336465,-42.357770,5.255940,1.380995,-42.536931,-3.061784,4.493287,-4.253693,0.000000,0.000000,1415,2057,2057
