stamp,phi,theta,psi,p,q,r,p_dot,q_dot,r_dot,Tix,Tiy,Tiz,Gx,Gy,Gz,cmdTroll,cmdTpitch,cmdTyaw,rawIroll,rawIpitch,rawIyaw
1745872631.373745,3.115791,0.011999,0.296214,-4.327853,0.175713,-0.090812,-124.673201,6.605607,4.107378,-377.261758,10.978166,13.105621,-377.415567,-11.312624,-12.818956,-37.741557,0.000000,0.000000,0,2057,2057
1745872631.378752,3.115791,0.011999,0.296214,-4.327853,0.175713,-0.090812,-108.307566,7.463441,6.220421,-327.780706,12.485375,18.346712,-327.996918,-12.954547,-18.019792,-32.799692,0.000000,0.000000,0,2057,2057
1745872631.383752,3.115791,0.011999,0.296214,-4.327853,0.175713,-0.090812,-84.689915,7.089399,6.791241,-256.340744,11.814135,19.515431,-256.571183,-12.313682,-19.205524,-25.657118,0.000000,0.000000,0,2057,2057
1745872631.388747,3.068896,0.009064,0.295637,-5.455185,0.414704,0.129091,-86.994570,11.834714,11.702862,-263.169653,21.501800,33.652868,-263.459736,-23.889310,-32.003562,-26.345974,0.000000,0.000000,0,2057,2057
1745872631.393744,3.068896,0.009064,0.295637,-5.455185,0.414704,0.129091,-77.814973,13.391146,13.380685,-235.415722,24.229526,37.845384,-235.741912,-26.914346,-35.987045,-23.574191,0.000000,0.000000,0,2057,2057
1745872631.398747,3.019768,0.005819,0.293912,-5.323193,0.278051,0.243887,-59.231647,9.386625,15.618885,-179.103044,17.697027,42.384734,-179.335330,-22.716616,-39.920668,-17.933533,0.000000,0.000000,0,2057,2057
1745872631.403752,3.019768,0.005819,0.293912,-5.323193,0.278051,0.243887,-40.208677,5.701756,15.118210,-121.550291,11.116197,41.171158,-121.780221,-16.037082,-39.515807,-12.178022,0.000000,0.000000,281,2057,2057
1745872631.408749,2.923943,-0.000376,0.291431,-5.164166,0.241441,0.112980,-19.378673,1.780469,9.744004,-58.577799,2.487464,26.427122,-58.568305,-8.135324,-25.266516,-5.856831,0.000000,0.000000,1186,2057,2057
1745872631.413745,2.923943,-0.000376,0.291431,-5.164166,0.241441,0.112980,-3.831416,-0.917840,5.152329,-11.543906,-1.986914,14.981365,-11.538249,-1.294966,-15.056966,-1.153825,0.000000,0.000000,1859,2057,2057
1745872631.418764,2.881816,-0.002202,0.292472,-4.578226,0.258205,-0.124134,20.927121,-2.107454,-4.229159,63.176206,-5.174670,-9.698066,63.158493,7.492141,8.043496,6.315849,0.000000,0.000000,2951,2057,2057
1745872631.423780,2.881816,-0.002202,0.292472,-4.578226,0.258205,-0.124134,33.975257,-2.598486,-9.629773,102.638243,-5.472392,-23.297409,102.591756,11.273072,21.110101,10.259176,0.000000,0.000000,3509,2057,2057
1745872631.428752,2.843419,-0.001944,0.294839,-4.058525,-0.083858,-0.276552,50.656893,-10.922607,-15.548662,153.332729,-19.680298,-39.028218,153.271459,30.277405,31.524568,15.327146,0.000000,0.000000,4095,2057,2057
1745872631.433752,2.810822,-0.002026,0.297556,-3.623781,0.242390,-0.227995,65.769760,-6.904553,-16.237467,198.794028,-12.680027,-39.587831,198.726530,24.849692,33.323817,19.872653,0.000000,0.000000,4095,2057,2057
1745872631.438754,2.810822,-0.002026,0.297556,-3.623781,0.242390,-0.227995,67.272196,-3.516134,-14.683464,203.342629,-6.567905,-36.166039,203.277666,17.957592,32.072556,20.327767,0.000000,0.000000,4095,2057,2057
1745872631.443749,2.766599,-0.002394,0.300785,-2.763246,0.104751,-0.186804,81.047770,-4.314536,-10.896224,245.144632,-7.505159,-26.487113,245.092213,16.684974,21.897694,24.509221,0.000000,0.000000,4095,2057,2057
1745872631.448824,2.741662,-0.002848,0.300673,-2.756614,0.018744,0.087681,80.001077,-6.430761,-0.281685,242.039928,-11.938274,0.921487,242.055582,10.637419,-5.497008,24.205558,0.000000,0.000000,4095,2057,2057
1745872631.453748,2.741662,-0.002848,0.300673,-2.756614,0.018744,0.087681,69.566775,-6.934335,6.228155,210.493201,-13.951161,17.016339,210.553303,6.224869,-21.105575,21.055330,0.000000,0.000000,4095,2057,2057
1745872631.458789,2.741662,-0.002848,0.300673,-2.756614,0.018744,0.087681,54.309250,-6.419056,9.711381,164.345110,-13.532517,25.470849,164.426924,2.547464,-28.729954,16.442692,0.000000,0.000000,4095,2057,2057
1745872631.463752,2.741662,-0.002848,0.300673,-2.756614,0.018744,0.087681,38.179332,-5.312226,10.683203,115.549843,-11.580124,27.636515,115.635172,-0.094073,-29.964557,11.563517,0.000000,0.000000,3694,2057,2057
1745872631.468750,2.719286,-0.003268,0.300481,-2.437022,-0.006823,0.027735,31.062172,-4.585643,8.537161,94.004833,-10.131875,21.888374,94.083661,0.270448,-24.118227,9.408366,0.000000,0.000000,3389,2057,2057
1745872631.473752,2.694035,-0.004736,0.301113,-2.941153,0.248285,0.020880,10.394776,2.688874,5.964684,31.414854,3.351418,14.644835,31.470513,-9.359098,-11.752173,3.147051,0.000000,0.000000,2502,2057,2057
1745872631.478757,2.694035,-0.004736,0.301113,-2.941153,0.248285,0.020880,-3.955518,6.961342,3.605609,-12.012649,12.031784,8.068711,-12.002859,-14.338590,-2.067086,-1.200286,0.000000,0.000000,1852,2057,2057
1745872631.483753,2.668464,-0.005684,0.302219,-2.778879,0.128616,-0.122969,-8.557575,5.876035,-1.847080,-25.935979,10.948425,-5.856686,-25.993964,-7.076970,10.202385,-2.599396,0.000000,0.000000,1652,2057,2057
1745872631.488758,2.668464,-0.005684,0.302219,-2.778879,0.128616,-0.122969,-10.425864,4.468098,-5.076813,-31.608204,8.796083,-13.425166,-31.698905,-1.712312,15.958771,-3.169891,0.000000,0.000000,1570,2057,2057
1745872631.493757,2.639500,-0.004513,0.304075,-3.477036,0.059032,-0.251957,-27.427337,1.327038,-9.652954,-82.979892,3.211618,-24.671495,-83.084479,9.058204,23.172333,-8.308448,0.000000,0.000000,835,2057,2057
1745872631.498754,2.604188,-0.004042,0.306441,-4.033010,0.026266,-0.232647,-48.436601,-1.624212,-10.892607,-146.528032,-2.175831,-27.078145,-146.617563,15.730649,22.147570,-14.661756,0.000000,0.000000,0,2057,2057
1745872631.503756,2.604188,-0.004042,0.306441,-4.033010,0.026266,-0.232647,-55.807123,-3.294047,-10.343364,-168.823307,-5.612856,-25.474448,-168.900156,17.862246,19.010464,-16.890016,0.000000,0.000000,0,2057,2057
1745872631.508781,2.604188,-0.004042,0.306441,-4.033010,0.026266,-0.232647,-53.616094,-3.949193,-8.720461,-162.187259,-7.242495,-21.478564,-162.246859,17.216646,14.743578,-16.224686,0.000000,0.000000,0,2057,2057
1745872631.513764,2.604188,-0.004042,0.306441,-4.033010,0.026266,-0.232647,-45.666742,-3.874754,-6.634773,-138.128548,-7.510812,-16.502284,-138.170312,14.899743,10.331364,-13.817031,0.000000,0.000000,47,2057,2057
1745872631.518756,2.566311,-0.003883,0.308669,-4.342975,0.247051,-0.187024,-42.638752,2.045169,-3.386762,-129.111719,2.561498,-9.467814,-129.147981,3.001970,9.337573,-12.914798,0.000000,0.000000,176,2057,2057
1745872631.523757,2.566311,-0.003883,0.308669,-4.342975,0.247051,-0.187024,-35.503148,5.548492,-0.913097,-107.514203,9.129829,-4.351472,-107.547672,-5.292770,8.618398,-10.754767,0.000000,0.000000,485,2057,2057
1745872631.528759,2.483366,-0.006971,0.310520,-4.425558,0.187305,0.115296,-28.661133,5.620201,8.174134,-86.660738,9.055785,18.043658,-86.599851,-18.201407,-8.734605,-8.659985,0.000000,0.000000,784,2057,2057
1745872631.533771,2.483366,-0.006971,0.310520,-4.425558,0.187305,0.115296,-20.804938,4.975179,12.927592,-62.855192,6.665808,29.111231,-62.723081,-23.080945,-18.952156,-6.272308,0.000000,0.000000,1126,2057,2057
1745872631.538756,2.442626,-0.009681,0.310864,-4.649889,0.348025,0.160375,-18.799866,7.886464,15.433559,-56.821946,11.212043,33.841619,-56.640980,-30.357510,-18.692764,-5.664098,0.000000,0.000000,1213,2057,2057
1745872631.543754,2.403350,-0.011805,0.311771,-4.150227,0.186785,0.051027,-2.995806,4.823453,12.462718,-8.944125,6.442299,26.740269,-8.761811,-22.760974,-15.443979,-0.876181,0.000000,0.000000,1898,2057,2057
1745872631.548768,2.369155,-0.012751,0.313221,-3.772817,0.204022,-0.084421,16.675081,2.710640,5.719092,50.466552,3.245717,11.442799,50.542175,-10.310359,-5.930813,5.054217,0.000000,0.000000,2772,2057,2057
1745872631.553754,2.369155,-0.012751,0.313221,-3.772817,0.204022,-0.084421,26.990667,1.051234,0.781871,81.600265,0.744490,1.138569,81.604038,-1.327801,-0.295913,8.160404,0.000000,0.000000,3212,2057,2057
1745872631.558812,2.369155,-0.012751,0.313221,-3.772817,0.204022,-0.084421,30.282584,-0.144854,-2.486912,91.510962,-1.119947,-5.714494,91.468738,4.790169,3.311463,9.146874,0.000000,0.000000,3352,2057,2057
1745872631.563766,2.369155,-0.012751,0.313221,-3.772817,0.204022,-0.084421,28.593539,-0.864482,-4.196807,86.376456,-2.296216,-9.329158,86.311687,8.155240,5.079571,8.631169,0.000000,0.000000,3279,2057,2057
1745872631.568762,2.337678,-0.011801,0.315026,-3.321706,0.044400,-0.236721,35.087663,-5.127674,-8.510620,106.108747,-9.848445,-18.113554,106.044106,19.876941,5.477599,10.604411,0.000000,0.000000,3558,2057,2057
1745872631.573755,2.308230,-0.010243,0.316670,-3.304083,0.030846,-0.247562,35.337030,-7.528386,-10.463505,106.868605,-14.735154,-21.655410,106.831176,25.937037,3.654185,10.683118,0.000000,0.000000,3569,2057,2057
1745872631.578760,2.308230,-0.010243,0.316670,-3.304083,0.030846,-0.247562,31.167662,-8.129710,-10.421221,94.256382,-16.079016,-21.479528,94.230353,26.710451,2.541144,9.423035,0.000000,0.000000,3391,2057,2057
1745872631.583766,2.277631,-0.009069,0.318515,-3.420900,0.132263,-0.227167,21.840423,-5.024370,-8.614844,66.042883,-10.181223,-18.380318,66.004842,20.588779,4.194881,6.600484,0.000000,0.000000,2991,2057,2057
1745872631.588763,2.277631,-0.009069,0.318515,-3.420900,0.132263,-0.227167,13.275240,-2.448169,-6.418557,40.153197,-4.874524,-14.391350,40.102053,14.109153,5.639714,4.010205,0.000000,0.000000,2624,2057,2057
1745872631.593766,2.244790,-0.008797,0.319928,-3.662793,0.043825,-0.064923,0.296276,-2.684745,-0.264688,0.898498,-6.297884,-0.427625,0.939440,4.264700,-4.654054,0.093944,0.000000,0.000000,2070,2057,2057
1745872631.598760,2.209568,-0.009478,0.320997,-4.060673,0.171463,0.009732,-17.669987,0.617848,5.479543,-53.441257,-0.828921,10.516537,-53.375516,-7.948768,-6.935854,-5.337552,0.000000,0.000000,1260,2057,2057
1745872631.603757,2.209568,-0.009478,0.320997,-4.060673,0.171463,0.009732,-26.886144,2.633632,8.446947,-81.289765,3.173060,16.109265,-81.222873,-14.824791,-7.057391,-8.122287,0.000000,0.000000,861,2057,2057
1745872631.608764,2.209568,-0.009478,0.320997,-4.060673,0.171463,0.009732,-29.431265,3.588419,9.292146,-88.980338,5.189138,17.620465,-88.920247,-17.240031,-6.339785,-8.892025,0.000000,0.000000,751,2057,2057
1745872631.613756,2.209568,-0.009478,0.320997,-4.060673,0.171463,0.009732,-27.430639,3.750687,8.686748,-82.934983,5.692885,16.356261,-82.885870,-16.525430,-5.181580,-8.288587,0.000000,0.000000,838,2057,2057
1745872631.618759,2.134187,-0.010947,0.323826,-4.452852,0.291558,-0.028759,-32.418267,6.338367,6.296380,-98.103706,11.823436,9.488603,-98.157664,-14.336507,4.928965,-9.815766,0.000000,0.000000,619,2057,2057
1745872631.623769,2.134187,-0.010947,0.323826,-4.452852,0.291558,-0.028759,-31.596002,7.198986,4.008982,-95.647172,14.321669,4.723069,-95.752117,-11.641687,9.586435,-9.575212,0.000000,0.000000,654,2057,2057
1745872631.628762,2.090934,-0.011433,0.325371,-4.695593,0.082397,-0.090471,-33.143583,1.741812,0.567539,-100.250496,3.721476,-0.660053,-100.291170,-1.276812,3.557591,-10.029117,0.000000,0.000000,589,2057,2057
1745872631.633770,2.047176,-0.010750,0.327437,-5.059299,0.229668,-0.147117,-38.990207,1.677898,-3.076530,-117.982967,3.518545,-9.132607,-118.061603,6.502313,7.315106,-11.806160,0.000000,0.000000,334,2057,2057
1745872631.638767,2.047176,-0.010750,0.327437,-5.059299,0.229668,-0.147117,-37.897293,1.431815,-4.998203,-114.701848,3.278442,-12.821280,-114.796375,9.890396,8.793317,-11.479637,0.000000,0.000000,381,2057,2057
1745872631.643762,2.047176,-0.010750,0.327437,-5.059299,0.229668,-0.147117,-32.571152,1.101115,-5.601768,-98.597017,2.587035,-13.867304,-98.690095,11.137012,8.658551,-9.869010,0.000000,0.000000,611,2057,2057
1745872631.648757,2.001579,-0.011168,0.329798,-4.857881,0.166288,-0.065865,-20.288266,-0.794167,-3.310097,-61.433640,-2.148451,-7.910087,-61.448728,8.084570,1.351027,-6.144873,0.000000,0.000000,1144,2057,2057
1745872631.653762,1.960775,-0.011127,0.331192,-4.442590,0.105520,-0.013218,0.167539,-3.388529,-0.160825,0.492967,-8.842669,-0.461686,0.582025,3.788723,-8.003715,0.058203,0.000000,0.000000,2065,2057,2057
1745872631.658799,1.960775,-0.011127,0.331192,-4.442590,0.105520,-0.013218,13.163333,-4.620835,1.862992,39.836009,-12.219101,3.755020,39.977657,1.172232,-12.729986,3.997766,0.000000,0.000000,2623,2057,2057
1745872631.663761,1.960775,-0.011127,0.331192,-4.442590,0.105520,-0.013218,19.627380,-4.820669,2.892524,59.405158,-12.881036,5.829771,59.562396,-0.495095,-14.131063,5.956240,0.000000,0.000000,2900,2057,2057
1745872631.668761,1.919818,-0.011759,0.333219,-4.575143,0.254057,-0.008667,18.124103,-0.723013,3.310254,54.809707,-3.491778,4.864597,54.867858,-3.377185,-4.945181,5.486786,0.000000,0.000000,2833,2057,2057
1745872631.673763,1.882308,-0.011437,0.334364,-4.121549,0.146475,-0.096064,26.068053,-0.678476,1.027169,78.891809,-2.063212,1.112403,78.918170,-0.426493,-2.305013,7.891817,0.000000,0.000000,3174,2057,2057
1745872631.678768,1.882308,-0.011437,0.334364,-4.121549,0.146475,-0.096064,27.898630,-0.567071,-0.543826,84.407196,-1.575322,-1.793940,84.418058,2.190433,-0.949727,8.441806,0.000000,0.000000,3252,2057,2057
1745872631.683763,1.841794,-0.011238,0.336626,-4.569374,0.214199,-0.092021,14.675927,1.230216,-1.369495,44.389344,2.857305,-4.315650,44.345421,3.393269,3.908539,4.434542,0.000000,0.000000,2685,2057,2057
1745872631.688763,1.804299,-0.010468,0.337696,-4.108404,0.090234,-0.099894,15.798440,-0.819319,-1.917869,47.788972,-1.729058,-4.082277,47.796694,4.371572,-0.737591,4.779669,0.000000,0.000000,2733,2057,2057
1745872631.693759,1.804299,-0.010468,0.337696,-4.108404,0.090234,-0.099894,14.573742,-2.014078,-2.029596,44.082838,-4.757929,-4.179457,44.121171,5.166955,-3.661938,4.412117,0.000000,0.000000,2681,2057,2057
1745872631.698768,1.804299,-0.010468,0.337696,-4.108404,0.090234,-0.099894,12.009907,-2.524982,-1.851606,36.329192,-6.075857,-3.835762,36.381781,5.137538,-5.023702,3.638178,0.000000,0.000000,2572,2057,2057
1745872631.703775,1.804299,-0.010468,0.337696,-4.108404,0.090234,-0.099894,8.913893,-2.537506,-1.511582,26.967604,-6.141941,-3.254563,27.022274,4.587402,-5.222485,2.702227,0.000000,0.000000,2439,2057,2057
1745872631.708791,1.726447,-0.009860,0.340586,-4.193082,0.079947,-0.050933,3.775901,-2.485980,0.092904,11.430084,-6.311198,-0.273523,11.491144,1.248599,-6.192799,1.149114,0.000000,0.000000,2219,2057,2057
1745872631.713761,1.685448,-0.009567,0.342526,-4.655780,0.217658,-0.040571,-11.170935,1.203810,1.338475,-33.778561,2.879831,0.394880,-33.805501,-0.721742,2.815878,-3.380550,0.000000,0.000000,1540,2057,2057
1745872631.718800,1.685448,-0.009567,0.342526,-4.655780,0.217658,-0.040571,-19.406431,3.427519,1.974752,-58.685075,8.577980,1.320135,-58.765162,-2.292796,8.371022,-5.876516,0.000000,0.000000,1183,2057,2057
1745872631.723761,1.685448,-0.009567,0.342526,-4.655780,0.217658,-0.040571,-22.142936,4.388467,2.127933,-66.961757,11.046723,1.511595,-67.065098,-2.765425,10.801764,-6.706510,0.000000,0.000000,1064,2057,2057
1745872631.728764,1.685448,-0.009567,0.342526,-4.655780,0.217658,-0.040571,-21.200011,4.469313,1.967097,-64.111137,11.263496,1.230437,-64.216847,-2.510912,11.049290,-6.421685,0.000000,0.000000,1105,2057,2057
1745872631.733775,1.644907,-0.008945,0.343993,-4.462206,0.161153,-0.078894,-13.245548,2.584102,0.682586,-40.037132,6.909391,-0.345233,-40.098994,-0.167306,6.916264,-4.009899,0.000000,0.000000,1450,2057,2057
1745872631.738767,1.601976,-0.008356,0.346087,-4.871965,0.256104,-0.080058,-16.637039,3.403036,-0.238136,-50.289530,9.163694,-2.872065,-50.366815,2.584998,9.249097,-5.036682,0.000000,0.000000,1303,2057,2057
1745872631.743776,1.601976,-0.008356,0.346087,-4.871965,0.256104,-0.080058,-16.752782,3.506247,-0.793772,-50.645494,9.438949,-3.865290,-50.725337,3.569160,9.555193,-5.072534,0.000000,0.000000,1298,2057,2057
1745872631.748770,1.559204,-0.007669,0.347459,-4.730779,0.165728,-0.072001,-11.316642,0.929647,-0.849408,-34.214643,2.857863,-2.979021,-34.236293,3.011950,2.823220,-3.423629,0.000000,0.000000,1534,2057,2057
1745872631.753767,1.559204,-0.007669,0.347459,-4.730779,0.165728,-0.072001,-6.491884,-0.814989,-0.780764,-19.618207,-1.655315,-2.818191,-19.605262,2.798813,-1.687924,-1.960526,0.000000,0.000000,1743,2057,2057
1745872631.758782,1.515426,-0.007011,0.349246,-4.834078,0.177522,-0.069394,-5.169066,-1.533147,-0.577229,-15.609878,-3.401725,-2.553030,-15.585074,2.360859,-3.537889,-1.558507,0.000000,0.000000,1801,2057,2057
1745872631.763768,1.472972,-0.006404,0.350947,-4.720758,0.215496,-0.031074,-0.937079,-0.868617,0.557347,-2.807067,-1.703356,-0.762730,-2.795733,0.592719,-1.769743,-0.279573,0.000000,0.000000,1984,2057,2057
1745872631.768769,1.472972,-0.006404,0.350947,-4.720758,0.215496,-0.031074,1.866000,-0.340317,1.210053,5.678397,-0.311287,0.450674,5.680100,-0.478922,-0.265788,0.568010,0.000000,0.000000,2137,2057,2057
1745872631.773772,1.432272,-0.005722,0.352490,-4.420637,0.168483,-0.044222,10.767290,-1.116846,1.152276,32.608293,-2.223744,0.892666,32.620190,-1.191173,-2.079216,3.262019,0.000000,0.000000,2519,2057,2057
1745872631.778771,1.432272,-0.005722,0.352490,-4.420637,0.168483,-0.044222,15.073025,-1.470711,0.974549,45.633016,-3.143455,0.582138,45.650371,-1.010616,-3.033010,4.565037,0.000000,0.000000,2703,2057,2057
1745872631.783767,1.393089,-0.004893,0.353963,-4.347137,0.167868,-0.069902,17.749297,-1.529441,0.114245,53.737227,-3.131094,-0.864225,53.753054,0.297120,-3.234595,5.375305,0.000000,0.000000,2818,2057,2057
1745872631.788791,1.393089,-0.004893,0.353963,-4.347137,0.167868,-0.069902,17.268932,-1.378717,-0.447028,52.280636,-2.788927,-1.869717,52.295685,1.347263,-3.075559,5.229568,0.000000,0.000000,2797,2057,2057
1745872631.793775,1.354064,-0.003831,0.355187,-4.299284,0.148476,-0.082564,16.018237,-1.588758,-1.053029,48.494314,-3.310193,-2.804870,48.509009,2.027428,-3.835939,4.850901,0.000000,0.000000,2743,2057,2057
1745872631.798783,1.354064,-0.003831,0.355187,-4.299284,0.148476,-0.082564,13.263174,-1.528101,-1.309869,40.158203,-3.180666,-3.279339,40.172804,2.518650,-3.811472,4.017280,0.000000,0.000000,2625,2057,2057
1745872631.803766,1.354064,-0.003831,0.355187,-4.299284,0.148476,-0.082564,9.908707,-1.303098,-1.311224,30.009955,-2.608076,-3.276253,30.022412,2.638766,-3.251610,3.002241,0.000000,0.000000,2482,2057,2057
1745872631.808778,1.315440,-0.002777,0.356206,-4.321186,0.113422,-0.075824,6.021300,-1.861167,-0.986100,18.238493,-4.088272,-2.523752,18.251248,1.409259,-4.593196,1.825125,0.000000,0.000000,2315,2057,2057
1745872631.813776,1.315440,-0.002777,0.356206,-4.321186,0.113422,-0.075824,2.832204,-1.984398,-0.660147,8.591506,-4.365822,-1.950318,8.604606,0.784313,-4.716902,0.860461,0.000000,0.000000,2179,2057,2057
1745872631.818830,1.315440,-0.002777,0.356206,-4.321186,0.113422,-0.075824,0.442196,-1.817589,-0.369988,1.361982,-3.911551,-1.407902,1.373480,0.374229,-4.140350,0.137348,0.000000,0.000000,2076,2057,2057
1745872631.823776,1.275901,-0.001793,0.357291,-4.422864,0.144128,-0.056092,-3.549934,-0.747888,0.332477,-10.706459,-1.013568,-0.248226,-10.704590,-0.057072,-1.041961,-1.070459,0.000000,0.000000,1870,2057,2057
1745872631.828771,1.275901,-0.001793,0.357291,-4.422864,0.144128,-0.056092,-5.680443,0.028668,0.742736,-17.150884,0.993667,0.603824,-17.152904,-0.288960,1.126270,-1.715290,0.000000,0.000000,1778,2057,2057
1745872631.833771,1.194776,0.000208,0.360141,-4.532865,0.179643,-0.040502,-9.030188,1.387288,1.293715,-27.273847,4.703870,1.725071,-27.272805,0.122815,5.008710,-2.727281,0.000000,0.000000,1633,2057,2057
1745872631.838791,1.153302,0.001459,0.361651,-4.626030,0.208931,-0.060698,-12.338083,2.799723,0.987674,-37.259261,8.415038,1.438925,-37.247187,2.096727,8.275703,-3.724719,0.000000,0.000000,1491,2057,2057
1745872631.843778,1.112842,0.002682,0.362743,-4.459343,0.164002,-0.084418,-8.826790,2.244552,0.094887,-26.654763,6.649316,0.183287,-26.638549,2.775356,6.045217,-2.663855,0.000000,0.000000,1642,2057,2057
1745872631.848783,1.112842,0.002682,0.362743,-4.459343,0.164002,-0.084418,-5.516242,1.617299,-0.483995,-16.637253,5.021444,-1.063715,-16.626434,3.174161,4.033759,-1.662643,0.000000,0.000000,1786,2057,2057
1745872631.853785,1.112842,0.002682,0.362743,-4.459343,0.164002,-0.084418,-2.747200,1.022456,-0.790478,-8.258927,3.521176,-1.774582,-8.252561,3.148489,2.373791,-0.825256,0.000000,0.000000,1906,2057,2057
1745872631.858799,1.071569,0.003839,0.363428,-4.649081,0.154599,-0.087309,-5.315853,0.288834,-0.958559,-16.033694,1.700593,-2.087361,-16.031799,2.646759,0.493726,-1.603180,0.000000,0.000000,1794,2057,2057
1745872631.863781,1.071569,0.003839,0.363428,-4.649081,0.154599,-0.087309,-6.278215,-0.207223,-0.946775,-18.945131,0.511241,-2.153784,-18.947367,2.135676,-0.582277,-1.894737,0.000000,0.000000,1753,2057,2057
1745872631.868787,1.029254,0.005383,0.364421,-4.645551,0.177163,-0.082831,-6.036624,0.055924,-0.713749,-18.202409,1.320764,-1.689172,-18.201003,2.128275,0.261088,-1.820100,0.000000,0.000000,1763,2057,2057
1745872631.873776,1.029254,0.005383,0.364421,-4.645551,0.177163,-0.082831,-5.145692,0.214919,-0.479554,-15.508702,1.744620,-1.195817,-15.503973,1.923992,0.878610,-1.550397,0.000000,0.000000,1802,2057,2057
1745872631.878774,0.986095,0.006911,0.365491,-4.871686,0.207811,-0.072829,-9.490333,1.040093,-0.027483,-28.637314,4.034792,-0.174349,-28.614726,2.372390,3.268367,-2.861473,0.000000,0.000000,1614,2057,2057
1745872631.883776,0.942974,0.008330,0.366821,-4.626158,0.179558,-0.039426,-5.060158,0.742585,1.080800,-15.265425,3.248298,2.048361,-15.233503,0.250240,3.832182,-1.523350,0.000000,0.000000,1806,2057,2057
1745872631.888780,0.942974,0.008330,0.366821,-4.626158,0.179558,-0.039426,-1.637340,0.463335,1.649299,-4.916237,2.723987,3.124617,-4.882584,-0.928754,4.040036,-0.488258,0.000000,0.000000,1954,2057,2057
