stamp,phi,theta,psi,p,q,r,p_dot,q_dot,r_dot,Tix,Tiy,Tiz,Gx,Gy,Gz,cmdTroll,cmdTpitch,cmdTyaw,rawIroll,rawIpitch,rawIyaw
1745872832.423815,-2.830276,0.027862,0.346924,-3.035833,0.452131,-0.273364,-112.311955,15.130861,-10.411308,-339.573645,26.846277,-18.595885,-339.309485,-31.251958,9.482323,-339.309485,-31.251958,9.482323,0,0,3399
1745872832.428808,-2.830276,0.027862,0.346924,-3.035833,0.452131,-0.273364,-110.901234,16.837479,-8.677060,-335.363279,30.243872,-14.054299,-335.248608,-33.095088,4.116238,-335.248608,-33.095088,4.116238,0,0,2639
1745872832.433803,-2.862890,0.025723,0.348030,-3.719373,0.258175,-0.200136,-113.186776,11.113090,-4.726083,-342.336155,19.659354,-5.771923,-342.332534,-20.488668,0.140786,-342.332534,-20.488668,0.140786,0,0,2077
1745872832.438808,-2.903671,0.019911,0.347214,-4.760567,0.577602,-0.012415,-126.303284,13.956310,2.960920,-381.916195,27.716033,14.713478,-382.331027,-23.467543,-20.835340,-382.331027,-23.467543,-20.835340,0,0,0
1745872832.443807,-2.944225,0.014386,0.344853,-4.376730,0.832911,0.150545,-109.699673,20.295426,11.445143,-331.297746,41.059911,36.414102,-331.927287,-33.122399,-43.763069,-331.927287,-33.122399,-43.763069,0,0,0
1745872832.448825,-2.944225,0.014386,0.344853,-4.376730,0.832911,0.150545,-85.676940,21.824851,15.424019,-258.690516,44.169585,46.340854,-259.468870,-34.225180,-54.107946,-259.468870,-34.225180,-54.107946,0,0,0
1745872832.453807,-2.944225,0.014386,0.344853,-4.376730,0.832911,0.150545,-60.112935,20.110833,16.030568,-181.365478,41.103039,47.334584,-182.149199,-31.023309,-54.481109,-182.149199,-31.023309,-54.481109,0,0,0
1745872832.458865,-2.944225,0.014386,0.344853,-4.376730,0.832911,0.150545,-36.252918,16.525289,14.440929,-109.159297,34.452027,42.575019,-109.857110,-25.434713,-48.509141,-109.857110,-25.434713,-48.509141,0,0,0
1745872832.463806,-2.985112,0.008259,0.341288,-4.561125,0.628674,0.269009,-21.602933,7.352211,14.562833,-64.845368,17.690172,40.801441,-65.200991,-11.115405,-43.061282,-65.200991,-11.115405,-43.061282,0,433,0
1745872832.468814,-2.985112,0.008259,0.341288,-4.561125,0.628674,0.269009,-9.547890,0.552515,12.875824,-28.358717,5.320266,35.879180,-28.658264,0.336263,-36.271166,-28.658264,0.336263,-36.271166,0,2104,0
1745872832.473808,-3.023899,0.001461,0.339216,-4.142209,0.784112,0.080459,9.475292,0.002168,5.619414,29.057061,2.022228,18.205599,29.030306,0.129510,-18.317128,29.030306,0.129510,-18.317128,4095,2075,0
1745872832.478827,-3.056839,-0.002094,0.339442,-3.471169,0.456149,-0.136386,36.906506,-8.412671,-5.016303,111.506599,-15.651992,-11.141183,111.480579,14.652687,12.426192,111.480579,14.652687,12.426192,4095,4095,3816
1745872832.483821,-3.056839,-0.002094,0.339442,-3.471169,0.456149,-0.136386,49.616001,-12.668685,-11.085359,149.943125,-23.496317,-26.948319,149.882733,21.130751,28.840663,149.882733,21.130751,28.840663,4095,4095,4095
1745872832.488835,-3.056839,-0.002094,0.339442,-3.471169,0.456149,-0.136386,51.602322,-13.818044,-13.580815,155.946712,-25.648136,-33.431778,155.872411,22.726008,35.483021,155.872411,22.726008,35.483021,4095,4095,4095
1745872832.493807,-3.085522,-0.008352,0.340255,-2.974510,0.661426,-0.146871,58.643710,-7.848645,-13.740721,177.065828,-14.791452,-32.695631,176.786260,12.935907,33.474345,176.786260,12.935907,33.474345,4095,3888,4095
1745872832.498806,-3.102135,-0.012465,0.342758,-1.494561,0.521615,-0.345884,92.234970,-6.513527,-17.043406,278.270070,-12.740901,-41.919462,277.741656,11.077370,42.392723,277.741656,11.077370,42.392723,4095,3625,4095
1745872832.503814,-3.102135,-0.012465,0.342758,-1.494561,0.521615,-0.345884,102.214085,-4.868140,-17.046242,308.458551,-9.806267,-41.759958,307.933567,8.151311,42.117558,307.933567,8.151311,42.117558,4095,3211,4095
1745872832.508810,-3.112291,-0.017414,0.343764,-0.996069,0.461628,-0.038613,108.174802,-4.702412,-7.436952,327.051074,-8.505488,-16.672051,326.756500,8.013383,16.916651,326.756500,8.013383,16.916651,4095,3191,4095
1745872832.513850,-3.112291,-0.017414,0.343764,-0.996069,0.461628,-0.038613,98.633796,-4.016417,-0.384296,298.324178,-7.184381,1.402762,298.344932,7.222394,-1.191855,298.344932,7.222394,-1.191855,4095,3079,1853
1745872832.518815,-3.112291,-0.017414,0.343764,-0.996069,0.461628,-0.038613,80.615777,-3.097991,4.042237,243.904285,-5.486447,12.524609,244.119519,5.851035,-12.360366,244.119519,5.851035,-12.360366,4095,2885,255
1745872832.523806,-3.113386,-0.020864,0.343623,0.123306,0.383938,0.000987,86.714537,-4.036237,7.342901,262.479530,-7.091966,20.868926,262.910657,7.677708,-20.665109,262.910657,7.677708,-20.665109,4095,3144,0
1745872832.528810,-3.113075,-0.024368,0.343324,-0.013354,0.416021,0.042985,76.620800,-3.350944,9.568477,232.076662,-5.833012,26.767517,232.724756,6.593877,-26.598210,232.724756,6.593877,-26.598210,4095,2990,0
1745872832.533817,-3.113075,-0.024368,0.343324,-0.013354,0.416021,0.042985,60.827793,-2.505972,9.801764,184.314280,-4.325246,26.960982,184.968136,5.092240,-26.834659,184.968136,5.092240,-26.834659,4095,2778,0
1745872832.538888,-3.113075,-0.024368,0.343324,-0.013354,0.416021,0.042985,43.150059,-1.653279,8.731716,130.816409,-2.821740,23.731665,131.392632,3.497267,-23.648579,131.392632,3.497267,-23.648579,4095,2552,0
1745872832.543814,-3.108646,-0.034812,0.342829,0.296071,0.620239,-0.057780,34.534400,3.999401,4.576931,104.537167,7.219700,12.996248,104.997814,-6.787674,-13.235037,104.997814,-6.787674,-13.235037,4095,1052,130
1745872832.548911,-3.107724,-0.040407,0.343231,0.078740,0.597338,-0.059679,19.186965,6.656191,1.231612,57.997143,11.893986,4.085143,58.178488,-11.748835,-4.489215,58.178488,-11.748835,-4.489215,4095,342,1381
1745872832.553816,-3.107724,-0.040407,0.343231,0.078740,0.597338,-0.059679,7.562206,7.446070,-0.940751,22.753301,13.264784,-2.040068,22.689031,-13.326257,1.591029,22.689031,-13.326257,1.591029,4095,117,2282
1745872832.558814,-3.107724,-0.040407,0.343231,0.078740,0.597338,-0.059679,-0.890838,7.064263,-2.237640,-2.862241,12.561446,-5.777531,-3.078489,-12.749880,5.353235,-3.078489,-12.749880,5.353235,1583,199,2815
1745872832.563815,-3.107724,-0.040407,0.343231,0.078740,0.597338,-0.059679,-6.134163,5.957369,-2.784787,-18.740053,10.578159,-7.443827,-19.026343,-10.824153,7.087149,-19.026343,-10.824153,7.087149,0,475,3060
1745872832.568811,-3.107724,-0.040407,0.343231,0.078740,0.597338,-0.059679,-8.695750,4.528541,-2.789471,-26.485594,8.030219,-7.592388,-26.781375,-8.282705,7.322093,-26.781375,-8.282705,7.322093,0,838,3093
1745872832.573814,-3.105688,-0.046518,0.343591,0.248080,0.710121,-0.066833,-5.102267,5.833471,-2.626148,-15.644879,10.364718,-7.180818,-15.961620,-10.615807,6.811496,-15.961620,-10.615807,6.811496,0,505,3021
1745872832.578811,-3.105688,-0.046518,0.343591,0.248080,0.710121,-0.066833,-2.207543,5.943177,-2.201316,-6.872601,10.568290,-5.931536,-7.130884,-10.774403,5.554351,-7.130884,-10.774403,5.554351,1003,482,2843
1745872832.583840,-3.105688,-0.046518,0.343591,0.248080,0.710121,-0.066833,-0.092483,5.281203,-1.659738,-0.451456,9.397805,-4.432872,-0.641975,-9.550875,4.097094,-0.641975,-9.550875,4.097094,1932,657,2637
1745872832.588821,-3.105688,-0.046518,0.343591,0.248080,0.710121,-0.066833,1.240697,4.219305,-1.117564,3.606035,7.514097,-2.979326,3.479989,-7.616203,2.710605,3.479989,-7.616203,2.710605,2549,934,2440
1745872832.593815,-3.104269,-0.065519,0.343450,0.027522,0.683441,0.017934,-3.461095,2.377624,1.437439,-10.261359,4.260301,3.497678,-10.021596,-4.126819,-3.662071,-10.021596,-4.126819,-3.662071,590,1433,1500
1745872832.598815,-3.106269,-0.072735,0.343559,-0.290928,0.816589,-0.061071,-13.818396,4.182102,0.944559,-41.727423,7.460520,1.713081,-41.583481,-7.395366,-1.980730,-41.583481,-7.395366,-1.980730,0,965,1740
1745872832.603818,-3.106269,-0.072735,0.343559,-0.290928,0.816589,-0.061071,-18.679132,4.811443,0.516879,-56.438269,8.573478,0.228258,-56.399586,-8.560068,-0.532309,-56.399586,-8.560068,-0.532309,0,799,1947
1745872832.608814,-3.108460,-0.079740,0.344179,-0.278373,0.771373,-0.114256,-19.153961,3.512524,-1.118767,-58.116170,6.201488,-4.252760,-58.439404,-6.338963,4.057888,-58.439404,-6.338963,4.057888,0,1117,2631
1745872832.613816,-3.114009,-0.086814,0.345420,-0.783229,0.792154,-0.175140,-29.481144,2.769170,-3.509504,-89.645360,4.687284,-11.098187,-90.599647,-4.991594,11.006136,-90.599647,-4.991594,11.006136,0,1309,3615
1745872832.618819,-3.114009,-0.086814,0.345420,-0.783229,0.792154,-0.175140,-32.400135,1.959419,-4.591696,-98.555001,3.228495,-14.194254,-99.782147,-3.618751,14.153111,-99.782147,-3.618751,14.153111,0,1506,4060
1745872832.623814,-3.125692,-0.093861,0.347497,-1.329517,0.785235,-0.281583,-43.648868,1.038712,-7.318533,-133.018932,1.168876,-22.178157,-135.104726,-1.521360,22.254728,-135.104726,-1.521360,22.254728,0,1806,4095
1745872832.628820,-3.125692,-0.093861,0.347497,-1.329517,0.785235,-0.281583,-45.430993,0.327779,-8.150324,-138.478540,-0.105071,-24.526544,-140.787286,-0.284913,24.633545,-140.787286,-0.284913,24.633545,0,1983,4095
1745872832.633837,-3.125692,-0.093861,0.347497,-1.329517,0.785235,-0.281583,-40.969321,-0.163105,-7.674422,-124.974980,-0.975233,-22.837629,-127.126057,0.611993,22.951274,-127.126057,0.611993,22.951274,0,2143,4095
1745872832.638820,-3.140966,-0.101504,0.349883,-1.926112,0.882655,-0.244281,-47.717578,1.927439,-5.525108,-145.082080,2.601840,-17.553817,-146.869835,-2.612839,17.642993,-146.869835,-2.612839,17.642993,0,1650,4095
1745872832.643821,3.118219,-0.110591,0.351042,-2.707091,0.968235,-0.065936,-65.320889,5.118521,0.886797,-196.896337,8.653519,-2.391407,-197.184273,-8.595265,2.608936,-197.184273,-8.595265,2.608936,0,794,2426
1745872832.648817,3.093561,-0.120642,0.351330,-2.826710,1.235957,0.044786,-71.371167,13.060659,7.538506,-213.863946,22.940496,14.294045,-212.266591,-23.600335,-13.272596,-212.266591,-23.600335,-13.272596,0,0,124
1745872832.653816,3.093561,-0.120642,0.351330,-2.826710,1.235957,0.044786,-66.468518,16.491689,10.828145,-198.682173,28.986425,23.423222,-196.014546,-30.077607,-22.165602,-196.014546,-30.077607,-22.165602,0,0,0
1745872832.658818,3.093561,-0.120642,0.351330,-2.826710,1.235957,0.044786,-55.222228,16.642169,11.583074,-164.738743,29.226633,26.859286,-161.656436,-30.482514,-25.611215,-161.656436,-30.482514,-25.611215,0,0,0
1745872832.663818,3.067330,-0.131999,0.350176,-2.936894,1.233565,0.241652,-44.045239,14.639530,15.464032,-129.655843,26.158148,38.069598,-124.872901,-28.910603,-36.340013,-124.872901,-28.910603,-36.340013,0,0,0
1745872832.668820,3.067330,-0.131999,0.350176,-2.936894,1.233565,0.241652,-31.574830,11.578243,16.024889,-92.080552,20.648267,41.417072,-86.800109,-23.664272,-40.119947,-86.800109,-23.664272,-40.119947,0,0,0
1745872832.673818,3.042400,-0.143875,0.348441,-2.678334,1.242838,0.315574,-13.493760,8.452414,16.226586,-37.272891,14.926692,44.079460,-31.132371,-19.218508,-42.827093,-31.132371,-19.218508,-42.827093,0,0,0
1745872832.678821,3.020858,-0.154539,0.347993,-2.325705,1.242798,0.145380,8.250097,5.436911,10.194503,26.411566,8.723480,31.187360,31.070941,-12.416219,-30.270411,31.070941,-12.416219,-30.270411,4095,247,0
1745872832.683846,3.020858,-0.154539,0.347993,-2.325705,1.242798,0.145380,21.048374,2.851296,5.106273,63.953675,4.315969,20.229186,67.001091,-6.720978,-19.798049,67.001091,-6.720978,-19.798049,4095,1062,0
1745872832.688843,3.020858,-0.154539,0.347993,-2.325705,1.242798,0.145380,26.490416,0.877779,1.284703,79.642694,0.962948,11.302808,81.372579,-2.317261,-11.238485,81.372579,-2.317261,-11.238485,4095,1692,416
1745872832.693823,3.001180,-0.165053,0.348743,-2.016104,1.072187,0.033088,34.246920,-4.636838,-4.021772,101.507860,-9.014402,-1.518162,101.467611,9.138155,0.244967,101.467611,9.138155,0.244967,4095,3350,2091
1745872832.698832,2.986087,-0.176536,0.350724,-1.291966,1.088871,-0.027392,52.779141,-7.174785,-8.396409,155.673098,-13.316113,-9.729720,154.326242,14.662367,7.669115,154.326242,14.662367,7.669115,4095,4095,3142
1745872832.703823,2.986087,-0.176536,0.350724,-1.291966,1.088871,-0.027392,57.982054,-7.893831,-10.122297,170.911232,-14.517458,-13.179648,168.989550,16.383539,10.942222,168.989550,16.383539,10.942222,4095,4095,3606
1745872832.708823,2.986087,-0.176536,0.350724,-1.291966,1.088871,-0.027392,54.191512,-7.384566,-9.978916,159.597440,-13.591582,-13.563903,157.582455,15.528348,11.473497,157.582455,15.528348,11.473497,4095,4095,3681
1745872832.713825,2.972979,-0.196371,0.353962,-0.302907,1.150233,0.100903,69.394182,-4.653379,-5.520850,205.560015,-8.512537,0.992249,206.038793,8.225299,-2.453877,206.038793,8.225299,-2.453877,4095,3221,1672
1745872832.718832,2.972979,-0.196371,0.353962,-0.302907,1.150233,0.100903,70.501587,-2.353257,-2.021040,209.588934,-4.629380,10.176597,211.739246,2.855932,-11.020970,211.739246,2.855932,-11.020970,4095,2461,447
1745872832.723824,2.972737,-0.206180,0.353847,0.100475,1.043226,0.202449,72.431185,-3.232927,2.915871,216.518436,-6.477456,23.735753,221.639899,2.396425,-25.016593,221.639899,2.396425,-25.016593,4095,2396,0
1745872832.728823,2.975664,-0.215585,0.353650,0.371019,1.016074,0.207092,71.424494,-4.060276,5.802184,213.950487,-8.146148,31.468347,221.041684,2.836704,-33.148979,221.041684,2.836704,-33.148979,4095,2458,0
1745872832.733823,2.979817,-0.225707,0.353413,0.471428,1.181372,0.203206,64.499542,-0.036550,6.822348,193.245122,-0.866001,32.707886,200.689460,-4.413592,-33.264007,200.689460,-4.413592,-33.264007,4095,1392,0
1745872832.738826,2.979817,-0.225707,0.353413,0.471428,1.181372,0.203206,52.211021,2.514413,6.631735,156.685274,3.826075,29.069608,163.131563,-8.458382,-28.804364,163.131563,-8.458382,-28.804364,4095,813,0
1745872832.743823,2.979817,-0.225707,0.353413,0.471428,1.181372,0.203206,38.055890,3.817396,5.699102,114.411051,6.333332,23.127082,119.417905,-9.975735,-22.372446,119.417905,-9.975735,-22.372446,4095,596,0
1745872832.748816,2.979817,-0.225707,0.353413,0.471428,1.181372,0.203206,24.452458,4.174654,4.412622,73.696381,7.157312,16.457677,77.161331,-9.714709,-15.482654,77.161331,-9.714709,-15.482654,4095,634,0
1745872832.753825,2.983805,-0.236204,0.354107,0.438402,1.163611,0.074112,12.010451,3.453872,-0.113139,35.176207,6.332774,1.830051,35.371707,-6.541666,-0.835424,35.371707,-6.541666,-0.835424,4095,1088,1904
1745872832.758823,2.987343,-0.247109,0.355300,0.422495,1.241399,0.062309,2.300890,4.480574,-3.242556,5.451239,8.467753,-8.916535,2.900426,-6.997294,10.428421,2.900426,-6.997294,10.428421,2467,1022,3533
1745872832.763846,2.987343,-0.247109,0.355300,0.422495,1.241399,0.062309,-4.155715,4.582224,-4.833450,-14.072507,8.803714,-14.801918,-18.103389,-6.425044,16.479350,-18.103389,-6.425044,16.479350,0,1104,4095
1745872832.768825,2.990817,-0.258709,0.356408,0.416368,1.305566,0.081203,-7.837116,5.649922,-4.775789,-24.938316,10.728360,-15.825382,-29.505282,-8.229597,17.851368,-29.505282,-8.229597,17.851368,0,846,4095
1745872832.773828,2.990817,-0.258709,0.356408,0.416368,1.305566,0.081203,-9.223350,5.639777,-4.156166,-28.863166,10.677793,-14.565796,-33.098567,-8.368800,16.555346,-33.098567,-8.368800,16.555346,0,826,4095
1745872832.778826,2.994359,-0.270719,0.357278,0.431366,1.294658,0.126862,-8.601948,4.675287,-2.137289,-26.236649,8.763404,-9.115851,-29.096018,-7.331277,10.692257,-29.096018,-7.331277,10.692257,0,975,3570
1745872832.783849,2.998435,-0.282657,0.357570,0.470395,1.317287,0.169053,-6.188212,4.043972,0.447482,-18.169876,7.415888,-1.668518,-18.956795,-7.101982,2.821427,-18.956795,-7.101982,2.821427,0,1007,2456
1745872832.788826,2.998435,-0.282657,0.357570,0.470395,1.317287,0.169053,-3.920100,3.153647,2.009776,-11.035358,5.697994,3.208362,-10.349177,-6.097440,-2.460243,-10.349177,-6.097440,-2.460243,543,1151,1672
1745872832.793836,2.998435,-0.282657,0.357570,0.470395,1.317287,0.169053,-1.994259,2.200352,2.760781,-5.145857,3.921434,5.832962,-3.631588,-4.713502,-5.429273,-3.631588,-4.713502,-5.429273,1504,1349,1247
1745872832.798826,3.006707,-0.307203,0.357729,0.383233,1.419192,0.150715,-2.669014,3.822399,2.446861,-7.235228,6.856597,4.774963,-6.026665,-7.436439,-3.996648,-6.026665,-7.436439,-3.996648,1161,960,1452
1745872832.803853,3.006707,-0.307203,0.357729,0.383233,1.419192,0.150715,-2.771266,4.387003,1.945907,-7.697372,7.902237,3.368862,-6.975448,-8.283493,-2.387363,-6.975448,-8.283493,-2.387363,1026,838,1682
1745872832.808825,3.006707,-0.307203,0.357729,0.383233,1.419192,0.150715,-2.495664,4.202139,1.394824,-7.064888,7.601573,1.994211,-6.762279,-7.800701,-1.000712,-6.762279,-7.800701,-1.000712,1056,907,1880
1745872832.813824,3.010032,-0.320124,0.358291,0.367733,1.442162,0.135831,-2.395746,4.135183,0.509277,-7.087239,7.534490,-0.344513,-7.528145,-7.424185,1.401106,-7.528145,-7.424185,1.401106,946,961,2255
1745872832.818835,3.010032,-0.320124,0.358291,0.367733,1.442162,0.135831,-2.038345,3.585203,-0.114849,-6.246114,6.581137,-1.868606,-7.146471,-6.279138,2.861140,-7.146471,-6.279138,2.861140,1001,1125,2462
1745872832.823841,3.011706,-0.333248,0.359091,0.130087,1.473815,0.092346,-7.391037,3.573750,-1.561281,-22.488765,6.613951,-7.216239,-25.262222,-5.623583,8.478551,-25.262222,-5.623583,8.478551,0,1219,3257
1745872832.828827,3.009899,-0.346731,0.360632,-0.281780,1.534365,0.012394,-19.922841,4.608993,-4.235075,-60.137888,8.511023,-18.329547,-67.107353,-6.030416,20.508957,-67.107353,-6.030416,20.508957,0,1161,4095
1745872832.833825,3.004371,-0.359536,0.362997,-0.598821,1.422485,-0.078301,-33.204534,1.963362,-7.635229,-99.869303,3.830035,-32.033371,-111.993529,0.587847,34.459502,-111.993529,0.587847,34.459502,0,2140,4095
1745872832.838823,3.004371,-0.359536,0.362997,-0.598821,1.422485,-0.078301,-37.543778,0.049290,-8.851977,-112.829777,0.503229,-36.783635,-126.551664,4.533175,39.000379,-126.551664,4.533175,39.000379,0,2698,4095
1745872832.843831,3.004371,-0.359536,0.362997,-0.598821,1.422485,-0.078301,-35.690042,-1.170164,-8.537672,-107.349947,-1.724006,-35.184120,-120.361756,6.520674,36.982191,-120.361756,6.520674,36.982191,0,2980,4095
1745872832.848831,2.990031,-0.373072,0.365686,-1.915395,1.573677,-0.055780,-62.398888,1.908262,-6.739851,-183.573279,2.938736,-38.535475,-198.656880,2.913131,41.384148,-198.656880,2.913131,41.384148,0,2469,4095
1745872832.853828,2.967292,-0.386504,0.367743,-2.505905,1.515742,0.054756,-86.100142,2.201830,-2.071719,-248.777269,3.396661,-34.730150,-262.937118,2.677680,37.563972,-262.937118,2.677680,37.563972,0,2436,4095
1745872832.858831,2.967292,-0.386504,0.367743,-2.505905,1.515742,0.054756,-90.564302,2.118046,1.138581,-260.345129,3.043585,-27.711189,-271.666803,1.808183,30.034716,-271.666803,1.808183,30.034716,0,2313,4095
1745872832.863829,2.967292,-0.386504,0.367743,-2.505905,1.515742,0.054756,-82.288559,1.805599,3.027398,-235.875217,2.234096,-19.361508,-243.793141,1.157412,21.005073,-243.793141,1.157412,21.005073,0,2221,4095
1745872832.868829,2.967292,-0.386504,0.367743,-2.505905,1.515742,0.054756,-66.974619,1.386769,3.851917,-191.625099,1.234875,-11.187351,-196.196232,0.723937,12.126537,-196.196232,0.723937,12.126537,0,2159,3773
1745872832.873830,2.936984,-0.403248,0.368713,-3.591526,1.896696,0.318107,-75.684029,10.287528,10.355234,-212.539990,16.582460,5.253869,-211.782735,-17.304062,-1.929767,-211.782735,-17.304062,-1.929767,0,0,1747
1745872832.878832,2.906967,-0.420675,0.368037,-3.136388,1.884640,0.541945,-60.762843,14.360454,18.684419,-164.575398,23.970416,32.017721,-153.136773,-30.757095,-28.009972,-153.136773,-30.757095,-28.009972,0,0,0
1745872832.883937,2.906967,-0.420675,0.368037,-3.136388,1.884640,0.541945,-43.528461,15.193270,21.724011,-114.379584,24.886194,47.338438,-96.369779,-35.209520,-44.100943,-96.369779,-35.209520,-44.100943,0,0,0
1745872832.888837,2.906967,-0.420675,0.368037,-3.136388,1.884640,0.541945,-27.812567,13.832360,20.891609,-70.059342,22.229441,51.698675,-49.875968,-33.639219,-49.423400,-49.875968,-33.639219,-49.423400,0,0,0
1745872832.893832,2.855052,-0.456544,0.365155,-2.427704,1.910449,0.587877,3.079951,11.920703,18.969159,16.895625,17.938983,57.626645,41.554817,-33.494921,-55.935707,41.554817,-33.494921,-55.935707,4095,0,0
1745872832.898834,2.855052,-0.456544,0.365155,-2.427704,1.910449,0.587877,22.273867,9.250431,15.429253,69.312014,13.048931,56.716691,94.221326,-28.547065,-56.503066,94.221326,-28.547065,-56.503066,4095,0,0
1745872832.903834,2.839182,-0.472187,0.365028,-1.602176,1.447422,0.475211,51.906430,-4.915681,8.540088,149.142351,-12.288779,50.456047,175.611077,-3.295795,-58.194140,175.611077,-3.295795,-58.194140,4095,1552,0
1745872832.908840,2.839182,-0.472187,0.365028,-1.602176,1.447422,0.475211,64.306192,-13.284256,3.129593,181.549482,-27.364904,42.311013,206.340277,13.521967,-54.505043,206.340277,13.521967,-54.505043,4095,3971,0
1745872832.913836,2.839182,-0.472187,0.365028,-1.602176,1.447422,0.475211,64.247360,-16.935100,-0.666777,179.756580,-33.623909,32.347383,200.641683,22.464337,-45.917987,200.641683,22.464337,-45.917987,4095,4095,0
1745872832.918838,2.823379,-0.488572,0.367502,-1.621586,1.826985,0.307720,55.868028,-7.871531,-7.095673,150.596458,-17.023239,10.233345,158.594059,12.966885,-17.039176,158.594059,12.966885,-17.039176,4095,3892,0
1745872832.923834,2.814754,-0.503437,0.369962,-0.575693,1.710613,0.310649,69.339556,-4.031247,-10.216086,185.691428,-8.553952,5.817994,190.238754,6.233255,-9.425702,190.238754,6.233255,-9.425702,4095,2939,675
1745872832.928843,2.814754,-0.503437,0.369962,-0.575693,1.710613,0.310649,69.380311,-1.101476,-10.942267,185.385128,-2.985050,3.408441,187.690863,1.732747,-4.779331,187.690863,1.732747,-4.779331,4095,2302,1340
1745872832.933835,2.810491,-0.519250,0.372714,-0.288042,1.668185,0.334177,67.942194,-0.158559,-9.483639,181.134410,-1.104931,6.637496,184.927426,-1.112834,-7.643677,184.927426,-1.112834,-7.643677,4095,1864,930
