stamp,phi,theta,psi,p,q,r,p_dot,q_dot,r_dot,Tix,Tiy,Tiz,Gx,Gy,Gz,cmdTroll,cmdTpitch,cmdTyaw,rawIroll,rawIpitch,rawIyaw
1745873025.152485,-2.858888,-0.014294,-1.986341,-0.022102,0.054313,-0.016314,-0.662033,1.383621,-0.032518,-2.002464,2.547728,0.077782,-1.991237,-2.424897,-0.785473,-1.991237,-2.424897,-0.785473,1739,1677,1911
1745873025.157485,-2.858888,-0.014294,-1.986341,-0.022102,0.054313,-0.016314,-0.808523,1.831945,-0.365313,-2.450611,3.333815,-0.710301,-2.447068,-3.399619,-0.247901,-2.447068,-3.399619,-0.247901,1673,1537,1988
1745873025.162487,-2.859037,-0.015350,-1.986290,-0.012518,0.131249,-0.048553,-0.567254,3.776555,-1.321186,-1.740177,6.803327,-2.883553,-1.753569,-7.337514,0.872472,-1.753569,-7.337514,0.872472,1773,974,2180
1745873025.167484,-2.859037,-0.015350,-1.986290,-0.012518,0.131249,-0.048553,-0.345360,4.542710,-1.763324,-1.075951,8.162430,-3.902967,-1.098555,-8.926946,1.472600,-1.098555,-8.926946,1.472600,1866,746,2265
1745873025.172499,-2.864503,-0.019737,-1.985533,-0.708638,0.362145,-0.178358,-17.270839,10.146275,-5.017868,-52.429666,18.078251,-11.483239,-52.550076,-20.529993,6.100969,-52.550076,-20.529993,6.100969,0,0,2920
1745873025.177496,-2.864503,-0.019737,-1.985533,-0.708638,0.362145,-0.178358,-25.801188,12.426627,-6.449755,-78.262464,22.099208,-15.016567,-78.428249,-25.364141,8.400007,-78.428249,-25.364141,8.400007,0,0,3246
1745873025.182490,-2.874276,-0.022989,-1.983928,-1.183770,0.223514,-0.340715,-39.668023,8.956687,-10.539733,-120.486052,14.765487,-26.054575,-120.974167,-21.123240,21.234581,-120.974167,-21.123240,21.234581,0,0,4095
1745873025.187486,-2.890540,-0.027525,-1.981962,-2.054575,0.553641,-0.313218,-64.914982,13.747023,-11.167039,-196.961956,23.678248,-27.135784,-197.523678,-29.677152,20.410596,-197.523678,-29.677152,20.410596,0,0,4095
1745873025.192491,-2.890540,-0.027525,-1.981962,-2.054575,0.553641,-0.313218,-72.960808,15.098429,-10.196485,-221.265367,26.250675,-24.768288,-221.746358,-31.580794,17.477153,-221.746358,-31.580794,17.477153,0,0,4095
1745873025.197487,-2.890540,-0.027525,-1.981962,-2.054575,0.553641,-0.313218,-69.102003,14.101934,-8.334716,-209.538843,24.634445,-20.032883,-209.904602,-28.838840,13.290121,-209.904602,-28.838840,13.290121,0,0,3938
1745873025.202487,-2.918678,-0.031655,-1.980765,-3.249022,0.387903,-0.236543,-87.465588,7.683835,-4.256835,-264.838198,13.043258,-11.251463,-265.094355,-15.207931,8.093606,-265.094355,-15.207931,8.093606,0,0,3202
1745873025.207508,-2.918678,-0.031655,-1.980765,-3.249022,0.387903,-0.236543,-88.367990,2.662386,-1.143268,-267.464132,4.204782,-3.838770,-267.553244,-4.949394,2.815633,-267.553244,-4.949394,2.815633,0,1315,2455
1745873025.212491,-2.952602,-0.037814,-1.980656,-3.991616,0.645228,-0.075272,-96.231738,5.472213,4.885990,-290.678625,11.140239,12.035418,-290.152223,-8.680809,-13.923967,-290.152223,-8.680809,-13.923967,0,781,31
1745873025.217489,-2.987651,-0.044377,-1.982509,-3.806947,0.835812,0.132043,-84.960442,11.256696,13.196786,-255.566182,23.393564,34.012012,-253.914425,-17.901725,-37.233484,-253.914425,-17.901725,-37.233484,0,0,0
1745873025.222493,-2.987651,-0.044377,-1.982509,-3.806947,0.835812,0.132043,-67.409412,13.540898,16.843326,-202.326207,27.779614,44.402592,-200.188640,-20.642678,-48.184501,-200.188640,-20.642678,-48.184501,0,0,0
1745873025.227495,-2.987651,-0.044377,-1.982509,-3.806947,0.835812,0.132043,-48.049670,13.323794,17.082195,-143.787334,27.427124,45.946413,-141.584422,-20.057637,-49.657467,-141.584422,-20.057637,-49.657467,0,0,0
1745873025.232494,-3.022578,-0.051082,-1.985755,-3.979309,0.753413,0.280520,-34.149314,9.536095,18.777087,-101.362070,21.063947,50.181144,-98.686784,-14.956729,-52.395520,-98.686784,-14.956729,-52.395520,0,0,0
1745873025.237483,-3.054941,-0.057673,-1.987992,-3.404904,0.723159,0.108063,-7.158585,5.239878,13.336841,-20.420222,11.172998,37.126108,-18.228879,-7.918081,-38.016967,-18.228879,-7.918081,-38.016967,0,891,0
1745873025.242495,-3.054941,-0.057673,-1.987992,-3.404904,0.723159,0.108063,10.882628,1.865823,8.243258,33.769584,4.952519,24.963277,35.230232,-2.773545,-25.340355,35.230232,-2.773545,-25.340355,4095,1627,0
1745873025.247488,-3.054941,-0.057673,-1.987992,-3.404904,0.723159,0.108063,20.908840,-0.487720,4.024734,63.796874,0.584850,14.596837,64.639415,0.680596,-14.616989,64.639415,0.680596,-14.616989,4095,2153,0
1745873025.252493,-3.083415,-0.061752,-1.988391,-3.035294,0.501816,-0.037461,33.769071,-7.348027,-2.711518,101.821170,-13.097530,-3.046022,101.586064,12.898261,3.809682,101.586064,12.898261,3.809682,4095,3883,2596
1745873025.257494,-3.121075,-0.072488,-1.985577,-1.165265,0.546596,-0.307145,83.583517,-9.684510,-13.244954,250.841631,-17.972895,-27.017795,248.853359,17.414798,27.452946,248.853359,17.414798,27.452946,4095,4095,4095
1745873025.262512,-3.121075,-0.072488,-1.985577,-1.165265,0.546596,-0.307145,104.911764,-9.976045,-18.299546,314.842777,-18.538973,-38.436996,312.024627,17.746473,38.911448,312.024627,17.746473,38.911448,4095,4095,4095
1745873025.267498,-3.129105,-0.078494,-1.984188,-0.803508,0.629609,-0.087040,114.273580,-6.908242,-13.851512,343.602859,-12.491234,-25.551280,341.580986,12.171198,25.784661,341.580986,12.171198,25.784661,4095,3780,4095
1745873025.272519,-3.129105,-0.078494,-1.984188,-0.803508,0.629609,-0.087040,106.227354,-4.104451,-9.315855,319.704199,-7.466507,-14.456838,318.559837,7.285401,14.593882,318.559837,7.285401,14.593882,4095,3088,4095
1745873025.277495,-3.128173,-0.083322,-1.983995,0.316931,0.576830,-0.040190,115.505767,-3.134255,-4.194785,348.124140,-5.583678,-0.623719,348.065796,5.574805,0.701026,348.065796,5.574805,0.701026,4095,2846,2156
1745873025.282495,-3.128173,-0.083322,-1.983995,0.316931,0.576830,-0.040190,107.332301,-2.134310,-0.422238,323.802474,-3.776959,8.429340,324.502159,3.889738,-8.407063,324.502159,3.889738,-8.407063,4095,2607,821
1745873025.287490,-3.128173,-0.083322,-1.983995,0.316931,0.576830,-0.040190,89.030899,-1.241260,2.013150,268.795931,-2.171255,13.089867,269.886608,2.346720,-13.105016,269.886608,2.346720,-13.105016,4095,2389,148
1745873025.292493,-3.126574,-0.088552,-1.984025,0.146930,0.599902,0.019351,62.363371,0.042276,4.769516,188.645504,0.112869,18.303445,190.270536,0.162025,-18.375074,190.270536,0.162025,-18.375074,4095,2080,0
1745873025.297509,-3.126574,-0.088552,-1.984025,0.146930,0.599902,0.019351,37.791441,0.850716,5.930395,114.631080,1.558281,18.947909,116.315251,-1.273545,-19.043792,116.315251,-1.273545,-19.043792,4095,1841,0
1745873025.302496,-3.122726,-0.094895,-1.984832,0.520954,0.710611,0.104229,26.863152,3.959756,8.007064,82.085688,7.020492,23.167699,84.303013,-6.582182,-23.401304,84.303013,-6.582182,-23.401304,4095,1082,0
1745873025.307507,-3.118391,-0.101529,-1.984943,0.431863,0.768308,-0.038655,14.434485,6.869272,4.839369,43.995512,12.309192,13.836326,45.433854,-11.984883,-14.191249,45.433854,-11.984883,-14.191249,4095,309,0
1745873025.312501,-3.118391,-0.101529,-1.984943,0.431863,0.768308,-0.038655,4.834880,7.859679,2.250403,14.775832,14.041968,6.057788,15.426015,-13.897650,-6.414959,15.426015,-13.897650,-6.414959,4095,35,1106
1745873025.317496,-3.114731,-0.108311,-1.984290,0.394849,0.733688,-0.076452,-2.735827,6.678309,-0.587779,-8.433889,11.924606,-2.130351,-8.630627,-11.977523,1.819967,-8.630627,-11.977523,1.819967,789,310,2314
1745873025.322496,-3.114731,-0.108311,-1.984290,0.394849,0.733688,-0.076452,-7.197403,5.112560,-2.313963,-22.078560,9.109417,-7.164790,-22.830751,-9.298569,6.958312,-22.830751,-9.298569,6.958312,0,693,3042
1745873025.327510,-3.114731,-0.108311,-1.984290,0.394849,0.733688,-0.076452,-9.142173,3.491771,-3.124217,-28.033399,6.209063,-9.521755,-29.050257,-6.462566,9.406675,-29.050257,-6.462566,9.406675,0,1099,3388
1745873025.332497,-3.111021,-0.115781,-1.983892,0.396572,0.893171,-0.081241,-9.202515,5.942831,-3.367851,-28.272129,10.563640,-10.281027,-29.429715,-10.872965,10.020411,-29.429715,-10.872965,10.020411,0,468,3475
1745873025.337493,-3.111021,-0.115781,-1.983892,0.396572,0.893171,-0.081241,-8.117194,6.771453,-3.111141,-24.971833,12.045116,-9.464349,-26.029216,-12.328785,9.153023,-26.029216,-12.328785,9.153023,0,260,3352
1745873025.342496,-3.109305,-0.123901,-1.983297,0.135942,0.892432,-0.089709,-12.824370,6.449134,-2.775087,-39.116349,11.455713,-9.010745,-40.191896,-11.740630,8.702948,-40.191896,-11.740630,8.702948,0,344,3289
1745873025.347500,-3.109305,-0.123901,-1.983297,0.135942,0.892432,-0.089709,-14.228869,5.454098,-2.222072,-43.267993,9.689514,-7.775330,-44.196864,-9.935469,7.516095,-44.196864,-9.935469,7.516095,0,602,3121
1745873025.352501,-3.105406,-0.139972,-1.983542,0.082963,0.879882,0.003244,-14.669622,3.849012,0.677613,-43.867812,6.854199,-0.476424,-43.899955,-6.866949,0.230388,-43.899955,-6.866949,0.230388,0,1041,2089
1745873025.357500,-3.106261,-0.148657,-1.983646,-0.123940,0.941842,-0.027235,-18.219082,3.880484,1.681168,-54.388733,6.938536,1.670528,-54.102002,-6.875195,-1.935937,-54.102002,-6.875195,-1.935937,0,1040,1747
1745873025.362500,-3.107501,-0.157665,-1.983538,-0.172179,1.037721,-0.047371,-19.415720,5.774337,1.616936,-57.970275,10.308955,1.234889,-57.718197,-10.260874,-1.605464,-57.718197,-10.260874,-1.605464,0,555,1794
1745873025.367496,-3.107501,-0.157665,-1.983538,-0.172179,1.037721,-0.047371,-17.795435,6.264230,1.378445,-53.152484,11.179792,0.895294,-52.949645,-11.142780,-1.291859,-52.949645,-11.142780,-1.291859,0,429,1839
1745873025.372545,-3.107501,-0.157665,-1.983538,-0.172179,1.037721,-0.047371,-14.559371,5.803268,1.055510,-43.505368,10.355374,0.594539,-43.354784,-10.329092,-0.959051,-43.354784,-10.329092,-0.959051,0,546,1886
1745873025.377513,-3.107501,-0.157665,-1.983538,-0.172179,1.037721,-0.047371,-10.763965,4.804207,0.725608,-32.182844,8.571963,0.362027,-32.078869,-8.554642,-0.662204,-32.078869,-8.554642,-0.662204,0,800,1929
1745873025.382508,-3.110635,-0.166635,-1.983391,-0.346821,0.994591,-0.065766,-11.309763,2.527554,-0.023146,-33.980769,4.488443,-1.631467,-34.231674,-4.536790,1.512709,-34.231674,-4.536790,1.512709,0,1374,2271
1745873025.387504,-3.110635,-0.166635,-1.983391,-0.346821,0.994591,-0.065766,-10.272314,0.777601,-0.494205,-30.959447,1.362669,-2.704002,-31.406932,-1.445712,2.697898,-31.406932,-1.445712,2.697898,0,1817,2439
1745873025.392503,-3.113309,-0.175936,-1.982992,-0.286579,1.058727,-0.067716,-6.882682,1.145604,-0.779727,-20.857803,2.017774,-2.960600,-21.373766,-2.100692,2.947859,-21.373766,-2.100692,2.947859,0,1723,2474
1745873025.397508,-3.115792,-0.185655,-1.983042,-0.253564,1.088133,-0.017903,-3.082597,1.959360,0.356690,-9.104670,3.508096,0.690856,-8.957961,-3.489106,-0.794785,-8.957961,-3.489106,-0.794785,742,1524,1910
1745873025.402507,-3.115792,-0.185655,-1.983042,-0.253564,1.088133,-0.017903,-0.305165,2.233007,1.030549,-0.671650,4.006223,3.015943,-0.085979,-3.927085,-3.172814,-0.085979,-3.927085,-3.172814,2011,1462,1570
1745873025.407502,-3.117690,-0.195486,-1.983027,-0.183093,1.074232,-0.025062,3.212698,1.792558,1.155213,9.831089,3.216634,3.973385,10.632875,-3.120748,-4.127749,10.632875,-3.120748,-4.127749,3562,1577,1433
1745873025.412521,-3.117690,-0.195486,-1.983027,-0.183093,1.074232,-0.025062,5.054803,1.292269,1.092552,15.314243,2.325433,4.188116,16.154319,-2.224669,-4.324873,16.154319,-2.224669,-4.324873,4095,1705,1405
1745873025.417503,-3.119111,-0.205454,-1.982899,-0.136028,1.118958,-0.046961,6.738779,1.912102,0.384892,20.090917,3.415514,2.695008,20.668399,-3.354067,-2.830640,20.668399,-3.354067,-2.830640,4095,1544,1619
1745873025.422506,-3.119111,-0.205454,-1.982899,-0.136028,1.118958,-0.046961,6.987143,2.072915,-0.112293,20.722048,3.696814,1.442161,21.039828,-3.663460,-1.557661,21.039828,-3.663460,-1.557661,4095,1499,1801
1745873025.427500,-3.119111,-0.205454,-1.982899,-0.136028,1.118958,-0.046961,6.288481,1.920640,-0.412393,18.574431,3.421651,0.497169,18.694041,-3.409610,-0.586293,18.694041,-3.409610,-0.586293,4095,1536,1940
1745873025.432505,-3.119645,-0.215799,-1.982821,-0.061869,1.143759,-0.048515,6.893892,2.197050,-0.590304,20.294168,3.913244,0.130763,20.341651,-3.909432,-0.221753,20.341651,-3.909432,-0.221753,4095,1464,1992
1745873025.437506,-3.119645,-0.215799,-1.982821,-0.061869,1.143759,-0.048515,6.430904,2.102236,-0.630315,18.907554,3.743520,-0.082090,18.907573,-3.744420,-0.000085,18.907573,-3.744420,-0.000085,4095,1488,2024
1745873025.442508,-3.125447,-0.237456,-1.981351,-0.668289,1.235078,-0.098135,-9.513761,4.022804,-1.794558,-28.943274,7.073061,-6.107555,-30.393607,-7.170746,6.165572,-30.393607,-7.170746,6.165572,0,998,2930
1745873025.447507,-3.125447,-0.237456,-1.981351,-0.668289,1.235078,-0.098135,-18.425522,4.743742,-2.310504,-55.491618,8.349324,-9.704457,-57.807381,-8.504916,9.844636,-57.807381,-8.504916,9.844636,0,807,3450
1745873025.452510,-3.134105,-0.248606,-1.979530,-0.999306,1.224833,-0.239260,-29.922804,4.367631,-5.813351,-90.906993,7.347132,-21.801157,-96.427263,-7.510167,22.435275,-96.427263,-7.510167,22.435275,0,949,4095
1745873025.457503,3.133588,-0.260154,-1.977164,-2.036535,1.318251,-0.225273,-58.897099,5.881420,-6.970594,-176.743071,9.647560,-31.410261,-185.124341,-9.395814,32.582883,-185.124341,-9.395814,32.582883,0,679,4095
1745873025.462507,3.133588,-0.260154,-1.977164,-2.036535,1.318251,-0.225273,-70.057992,6.121201,-6.850951,-209.664623,10.080740,-34.137893,-218.772852,-9.807145,35.408993,-218.772852,-9.807145,35.408993,0,620,4095
1745873025.467503,3.108359,-0.272031,-1.975517,-2.788427,1.350346,-0.127710,-86.930832,6.308500,-3.547688,-257.820676,10.445718,-29.713137,-266.201291,-9.452659,31.190792,-266.201291,-9.452659,31.190792,0,671,4095
1745873025.472534,3.108359,-0.272031,-1.975517,-2.788427,1.350346,-0.127710,-86.973220,5.650792,-1.006145,-257.222240,9.236257,-22.939941,-263.703329,-8.468922,24.121178,-263.703329,-8.468922,24.121178,0,812,4095
1745873025.477506,3.108359,-0.272031,-1.975517,-2.788427,1.350346,-0.127710,-76.339393,4.548089,0.701857,-225.407696,7.226603,-15.348976,-229.753856,-6.712605,16.175440,-229.753856,-6.712605,16.175440,0,1063,4095
1745873025.482511,3.077054,-0.285659,-1.974727,-3.768046,1.600602,0.039103,-84.270742,9.427571,5.797503,-246.213356,16.047479,-2.428240,-247.228984,-15.857462,3.604209,-247.228984,-15.857462,3.604209,0,0,2567
1745873025.487505,3.043043,-0.300864,-1.975646,-3.678071,1.664491,0.289906,-76.751522,12.913857,14.437980,-219.712822,22.931135,21.993574,-213.621757,-24.983821,-20.553929,-213.621757,-24.983821,-20.553929,0,0,0
1745873025.492512,3.043043,-0.300864,-1.975646,-3.678071,1.664491,0.289906,-62.576503,13.544099,18.152346,-177.045968,23.818749,36.317265,-166.559164,-27.276437,-35.387082,-166.559164,-27.276437,-35.387082,0,0,0
1745873025.497506,3.011646,-0.316410,-1.977767,-3.638020,1.706063,0.454082,-44.991261,13.299127,22.287483,-122.920931,23.325435,52.520462,-106.859791,-29.934437,-51.617483,-106.859791,-29.934437,-51.617483,0,0,0
1745873025.502507,2.981344,-0.331558,-1.979211,-3.197145,1.629313,0.340493,-17.537582,9.635414,19.396488,-44.122576,15.507709,52.044145,-27.286963,-23.613378,-51.719710,-27.286963,-23.613378,-51.719710,0,0,0
1745873025.507505,2.981344,-0.331558,-1.979211,-3.197145,1.629313,0.340493,1.958702,6.140279,15.194317,11.187823,9.330139,47.633935,26.863951,-16.811248,-48.157722,26.863951,-16.811248,-48.157722,4095,0,0
1745873025.512512,2.981344,-0.331558,-1.979211,-3.197145,1.629313,0.340493,14.078594,3.171568,10.667192,44.929298,4.193245,39.810934,58.228918,-10.491902,-40.856991,58.228918,-10.491902,-40.856991,4095,522,0
1745873025.517508,2.957494,-0.344889,-1.979547,-2.522826,1.325217,0.279162,36.502356,-6.533231,5.003410,107.786181,-13.266093,31.012514,119.611509,7.364745,-34.976623,119.611509,7.364745,-34.976623,4095,3099,0
1745873025.522520,2.957494,-0.344889,-1.979547,-2.522826,1.325217,0.279162,46.258708,-11.892417,0.794046,134.650814,-22.720457,23.573845,144.470735,18.021073,-29.045088,144.470735,18.021073,-29.045088,4095,4095,0
1745873025.527511,2.957494,-0.344889,-1.979547,-2.522826,1.325217,0.279162,46.727076,-13.806490,-1.951557,135.065310,-25.961365,16.520541,142.607304,22.498398,-22.307499,142.607304,22.498398,-22.307499,4095,4095,0
1745873025.532519,2.936737,-0.358629,-1.978177,-2.157296,1.481762,0.136829,50.272107,-9.490145,-6.949244,142.064976,-18.666795,4.036843,144.969878,17.455278,-8.276295,144.969878,17.455278,-8.276295,4095,4095,839
1745873025.537510,2.915820,-0.384707,-1.973647,-0.676375,1.584468,0.151164,82.565675,-3.096873,-8.895986,232.530835,-6.518317,9.121328,236.720966,4.310996,-11.165106,236.720966,4.310996,-11.165106,4095,2667,426
1745873025.542511,2.915820,-0.384707,-1.973647,-0.676375,1.584468,0.151164,92.949473,1.337005,-9.042627,262.204191,1.425849,12.274664,266.918616,-4.137463,-12.562150,266.918616,-4.137463,-12.562150,4095,1432,226
1745873025.547508,2.915820,-0.384707,-1.973647,-0.676375,1.584468,0.151164,88.127797,3.974760,-8.027926,248.721102,6.201742,12.894344,253.247186,-8.930871,-12.060293,253.247186,-8.930871,-12.060293,4095,746,298
1745873025.552509,2.915513,-0.396835,-1.973432,0.221371,1.265880,0.311784,96.283340,-2.649016,-2.466226,274.505355,-5.961057,31.228120,287.818989,-1.190683,-34.446550,287.818989,-1.190683,-34.446550,4095,1853,0
1745873025.557511,2.919930,-0.409339,-1.973973,0.477512,1.287453,0.383427,95.917741,-5.985218,3.109812,275.072100,-12.579865,47.078190,296.196903,1.921861,-53.077045,296.196903,1.921861,-53.077045,4095,2329,0
1745873025.562511,2.924878,-0.421922,-1.975107,0.546896,1.423769,0.424826,85.631671,-4.020981,7.268357,246.715558,-9.237166,54.730142,271.599726,-2.747094,-60.765031,271.599726,-2.747094,-60.765031,4095,1631,0
1745873025.567507,2.924878,-0.421922,-1.975107,0.546896,1.423769,0.424826,68.649479,-2.287516,9.006551,199.182294,-5.991343,52.298042,222.686994,-5.394039,-57.396486,222.686994,-5.394039,-57.396486,4095,1252,0
1745873025.572539,2.924878,-0.421922,-1.975107,0.546896,1.423769,0.424826,49.373675,-0.901263,9.004769,144.422127,-3.171806,44.192228,164.101260,-6.404694,-48.054777,164.101260,-6.404694,-48.054777,4095,1107,0
1745873025.577512,2.931288,-0.434898,-1.975828,0.666743,1.374413,0.345144,34.218539,-1.128903,5.957888,99.550163,-2.961227,29.814423,113.382829,-3.328020,-32.831930,113.382829,-3.328020,-32.831930,4095,1547,0
1745873025.582514,2.931288,-0.434898,-1.975828,0.666743,1.374413,0.345144,20.385333,-1.136416,3.289123,59.289227,-2.507342,16.636185,67.090652,-1.020840,-18.516737,67.090652,-1.020840,-18.516737,4095,1878,0
1745873025.587516,2.931288,-0.434898,-1.975828,0.666743,1.374413,0.345144,9.139831,-1.001847,1.198505,26.590859,-1.890215,6.126633,29.557666,0.569585,-7.041737,29.557666,0.569585,-7.041737,4095,2137,1016
1745873025.592512,2.935916,-0.448515,-1.975431,0.521086,1.464142,0.262558,-2.649705,1.402537,-2.290860,-8.663237,3.034529,-8.564869,-12.996232,-1.221366,9.992420,-12.996232,-1.221366,9.992420,164,1849,3471
1745873025.597516,2.940175,-0.462240,-1.974809,0.520877,1.544880,0.222907,-9.800616,4.733842,-5.193456,-30.283091,9.497049,-20.211436,-41.096344,-5.261590,24.247437,-41.096344,-5.261590,24.247437,0,1271,4095
1745873025.602517,2.940175,-0.462240,-1.974809,0.520877,1.544880,0.222907,-13.117869,6.258591,-6.390928,-40.141580,12.425735,-25.137384,-53.651455,-7.145592,30.294293,-53.651455,-7.145592,30.294293,0,1001,4095
1745873025.607512,2.944323,-0.476511,-1.974088,0.457410,1.525721,0.251530,-15.161294,5.986801,-5.664489,-45.230059,11.817211,-24.058768,-58.603493,-6.872666,29.156234,-58.603493,-6.872666,29.156234,0,1040,4095
1745873025.612510,2.944323,-0.476511,-1.974088,0.457410,1.525721,0.251530,-14.600135,5.082381,-4.511696,-43.129490,10.064396,-20.509506,-54.529054,-5.849477,24.852879,-54.529054,-5.849477,24.852879,0,1187,4095
1745873025.617510,2.944323,-0.476511,-1.974088,0.457410,1.525721,0.251530,-12.457132,3.887585,-3.229574,-36.548336,7.748348,-15.861139,-45.360708,-4.489396,19.212388,-45.360708,-4.489396,19.212388,0,1381,4095
1745873025.622522,2.944323,-0.476511,-1.974088,0.457410,1.525721,0.251530,-9.569127,2.652872,-2.020303,-27.918708,5.354699,-11.076899,-34.067265,-3.079850,13.404842,-34.067265,-3.079850,13.404842,0,1583,3954
1745873025.627516,2.953660,-0.505715,-1.974460,0.431308,1.595574,0.378335,-7.215578,3.259366,2.092132,-18.672486,5.941882,1.436815,-18.505584,-6.105698,-0.344531,-18.505584,-6.105698,-0.344531,0,1150,1974
1745873025.632515,2.953660,-0.505715,-1.974460,0.431308,1.595574,0.378335,-4.841796,3.244780,4.441326,-11.006965,5.674075,9.169699,-6.605692,-7.287328,-9.085404,-6.605692,-7.287328,-9.085404,1078,981,724
1745873025.637516,2.953660,-0.505715,-1.974460,0.431308,1.595574,0.378335,-2.747167,2.838085,5.383264,-4.765778,4.822738,12.839729,1.720056,-7.136646,-13.388494,1.720056,-7.136646,-13.388494,2300,1002,108
1745873025.642517,2.956788,-0.521288,-1.975108,0.350365,1.710620,0.380632,-3.069015,5.052584,5.375870,-5.650057,8.835320,12.649660,0.558258,-11.009311,-12.466558,0.558258,-11.009311,-12.466558,2136,448,240
1745873025.647514,2.959527,-0.537418,-1.975661,0.216734,1.765671,0.375894,-6.168208,7.180682,4.596873,-14.492455,12.768829,9.079525,-10.548910,-14.201735,-7.703445,-10.548910,-14.201735,-7.703445,514,0,921
1745873025.652517,2.959527,-0.537418,-1.975661,0.216734,1.765671,0.375894,-7.376030,7.649274,3.540270,-18.317508,13.725455,5.442131,-16.608971,-14.483957,-3.337511,-16.608971,-14.483957,-3.337511,0,0,1546
1745873025.657516,2.960873,-0.553562,-1.975914,0.120164,1.756612,0.330509,-9.600728,6.785953,1.327035,-25.524009,12.365869,-1.756182,-27.965294,-11.848834,4.643694,-27.965294,-11.848834,4.643694,0,328,2714
1745873025.662522,2.960873,-0.553562,-1.975914,0.120164,1.756612,0.330509,-9.832538,5.407096,-0.237439,-26.903599,10.008094,-6.238990,-31.808313,-8.723727,9.329509,-31.808313,-8.723727,9.329509,0,775,3377
1745873025.667517,2.962062,-0.569762,-1.975850,0.150732,1.762626,0.311129,-8.025962,4.021903,-1.669725,-22.654904,7.610038,-9.513018,-29.521862,-5.789007,12.729992,-29.521862,-5.789007,12.729992,0,1195,3859
1745873025.672525,2.960403,-0.586716,-1.975399,-0.255322,1.889242,0.283807,-15.860712,5.757315,-3.044191,-44.620863,10.809346,-16.885137,-56.957457,-7.589689,22.283132,-56.957457,-7.589689,22.283132,0,938,4095
1745873025.677521,2.960403,-0.586716,-1.975399,-0.255322,1.889242,0.283807,-18.856194,6.145700,-3.537609,-52.927366,11.606555,-19.872941,-67.313271,-7.835444,25.984725,-67.313271,-7.835444,25.984725,0,902,4095
1745873025.682518,2.955727,-0.603711,-1.974726,-0.573685,1.830240,0.273562,-26.240436,4.195131,-3.668011,-72.406010,8.081245,-23.423738,-89.310621,-3.613414,29.777292,-89.310621,-3.613414,29.777292,0,1507,4095
1745873025.687517,2.946517,-0.619706,-1.973259,-1.069080,1.729842,0.200632,-39.837591,-0.012309,-5.088060,-109.066980,0.512969,-33.717992,-132.738244,6.032677,40.756615,-132.738244,6.032677,40.756615,0,2911,4095
