stamp,phi,theta,psi,p,q,r,p_dot,q_dot,r_dot,Tix,Tiy,Tiz,Gx,Gy,Gz,cmdTroll,cmdTpitch,cmdTyaw,rawIroll,rawIpitch,rawIyaw
1745872640.725298,-0.515013,0.060946,0.365776,-2.921022,0.211454,-0.076417,-8.194791,2.301088,4.763566,-25.139814,2.520547,11.495245,-24.605098,7.855539,8.778966,-2.460510,0.000000,0.000000,1672,2057,2057
1745872640.730286,-0.515013,0.060946,0.365776,-2.921022,0.211454,-0.076417,-17.829208,6.240223,1.848711,-54.026021,10.834639,4.416781,-54.117109,11.604706,-1.495476,-5.411711,0.000000,0.000000,1249,2057,2057
1745872640.735286,-0.546727,0.062487,0.364593,-3.546607,0.177487,-0.035087,-37.093076,7.145490,0.785404,-112.110295,12.959358,3.122763,-112.364944,12.693786,-4.077899,-11.236494,0.000000,0.000000,416,2057,2057
1745872640.740289,-0.581291,0.063018,0.362758,-3.968991,0.147575,-0.187180,-55.089071,6.109312,-3.711719,-166.096053,11.330540,-6.960091,-166.855699,5.647740,-12.062508,-16.685570,0.000000,0.000000,0,2057,2057
1745872640.745287,-0.619885,0.062961,0.360790,-4.241028,0.077211,-0.171150,-66.372821,2.982937,-5.705829,-200.016391,5.915834,-10.113032,-200.752007,-1.059920,-11.691373,-20.075201,0.000000,0.000000,0,2057,2057
1745872640.750313,-0.619885,0.062961,0.360790,-4.241028,0.077211,-0.171150,-65.381073,0.626682,-6.272113,-196.991509,1.200969,-10.993814,-197.599639,-5.409244,-9.665204,-19.759964,0.000000,0.000000,0,2057,2057
1745872640.755307,-0.619885,0.062961,0.360790,-4.241028,0.077211,-0.171150,-56.717672,-0.927913,-5.855772,-170.859930,-2.037799,-10.325359,-171.315138,-7.657090,-7.234767,-17.131514,0.000000,0.000000,0,2057,2057
1745872640.760300,-0.619885,0.062961,0.360790,-4.241028,0.077211,-0.171150,-44.305869,-1.798250,-4.876859,-133.442810,-3.971886,-8.771366,-133.747439,-8.328550,-4.841568,-13.374744,0.000000,0.000000,110,2057,2057
1745872640.765318,-0.619885,0.062961,0.360790,-4.241028,0.077211,-0.171150,-30.973233,-2.130948,-3.655588,-93.258961,-4.848493,-6.837426,-93.432244,-7.918554,-2.754053,-9.343224,0.000000,0.000000,687,2057,2057
1745872640.770291,-0.662461,0.063871,0.358742,-4.939718,0.213171,-0.098861,-35.865704,1.234519,-0.682471,-108.304321,0.574708,0.083743,-108.322705,0.504653,-0.288037,-10.832271,0.000000,0.000000,474,2057,2057
1745872640.775290,-0.758941,0.065961,0.355136,-5.636982,0.250278,-0.018378,-51.693662,4.137313,3.266422,-156.398157,5.631951,9.750311,-156.186851,10.796058,3.205808,-15.618685,0.000000,0.000000,0,2057,2057
1745872640.780297,-0.758941,0.065961,0.355136,-5.636982,0.250278,-0.018378,-55.380270,5.468657,5.367191,-167.688238,8.016746,14.378888,-167.363497,15.711555,4.926779,-16.736350,0.000000,0.000000,0,2057,2057
1745872640.785292,-0.809612,0.067435,0.353221,-5.682597,0.276802,-0.042850,-52.036064,6.287694,5.435743,-157.583196,9.746053,13.476977,-157.431925,16.480221,2.244916,-15.743193,0.000000,0.000000,0,2057,2057
1745872640.790288,-0.861157,0.068841,0.351123,-5.733433,0.269632,-0.062627,-44.801599,5.861516,4.330320,-135.618014,9.426218,10.132306,-135.655860,13.828085,-0.550199,-13.565586,0.000000,0.000000,83,2057,2057
1745872640.795288,-0.861157,0.068841,0.351123,-5.733433,0.269632,-0.062627,-34.737296,4.874290,3.100328,-105.131813,7.543214,6.906497,-105.216087,10.154105,-1.225165,-10.521609,0.000000,0.000000,518,2057,2057
1745872640.800292,-0.861157,0.068841,0.351123,-5.733433,0.269632,-0.062627,-24.105450,3.651532,1.941375,-72.939056,5.118477,3.838009,-73.034356,6.246498,-1.385450,-7.303436,0.000000,0.000000,979,2057,2057
1745872640.805290,-0.912979,0.069755,0.348760,-5.718508,0.256203,-0.096235,-14.072594,2.103046,0.148634,-42.458131,2.415113,-0.879554,-42.629231,0.780562,-2.454869,-4.262923,0.000000,0.000000,1414,2057,2057
1745872640.810292,-0.960922,0.070270,0.346706,-5.199483,0.236438,-0.106859,6.723484,0.380705,-1.264909,20.465664,-0.592119,-5.131416,20.292956,-4.545469,-2.459791,2.029296,0.000000,0.000000,2344,2057,2057
1745872640.815329,-0.960922,0.070270,0.346706,-5.199483,0.236438,-0.106859,19.135784,-0.763010,-2.008872,57.999450,-3.021636,-7.471730,57.872568,-7.855412,-1.807106,5.787257,0.000000,0.000000,2876,2057,2057
1745872640.820291,-1.006723,0.070609,0.344447,-4.944654,0.221470,-0.095321,30.703599,-1.744392,-1.944673,92.918441,-5.022595,-7.957119,92.917760,-9.409682,-0.009648,9.291776,0.000000,0.000000,3372,2057,2057
1745872640.825306,-1.006723,0.070609,0.344447,-4.944654,0.221470,-0.095321,34.374161,-2.160714,-1.666385,103.974483,-6.041528,-7.626506,104.047206,-9.675041,1.030785,10.404721,0.000000,0.000000,3530,2057,2057
1745872640.830360,-1.048366,0.070773,0.342489,-4.553877,0.191761,-0.087651,42.120503,-2.893252,-1.092252,127.309218,-7.546817,-6.750464,127.534067,-9.615782,3.179704,12.753407,0.000000,0.000000,3862,2057,2057
1745872640.835289,-1.048366,0.070773,0.342489,-4.553877,0.191761,-0.087651,41.736910,-2.990013,-0.606304,126.108389,-7.875385,-5.732135,126.389446,-8.897240,3.974567,12.638945,0.000000,0.000000,3846,2057,2057
1745872640.840297,-1.087968,0.070716,0.340833,-4.307718,0.150464,-0.102606,42.481776,-3.704340,-0.585905,128.364365,-9.270973,-5.491925,128.765380,-9.168501,5.675524,12.876538,0.000000,0.000000,3880,2057,2057
1745872640.845308,-1.087968,0.070716,0.340833,-4.307718,0.150464,-0.102606,37.728431,-3.700588,-0.500947,114.005888,-9.301211,-4.911699,114.427883,-8.668642,5.972439,11.442788,0.000000,0.000000,3677,2057,2057
1745872640.850258,-1.127691,0.070566,0.338859,-4.483245,0.201966,-0.109527,25.919723,-1.999496,-0.554888,78.387024,-5.512048,-4.730104,78.595661,-6.636565,2.959069,7.859566,0.000000,0.000000,3169,2057,2057
1745872640.855299,-1.127691,0.070566,0.338859,-4.483245,0.201966,-0.109527,15.113800,-0.654881,-0.521940,45.765586,-2.286484,-3.959165,45.791611,-4.557130,0.369106,4.579161,0.000000,0.000000,2705,2057,2057
1745872640.860326,-1.127691,0.070566,0.338859,-4.483245,0.201966,-0.109527,6.441412,0.272026,-0.436402,19.579103,-0.079662,-3.199239,19.487235,-2.924427,-1.302937,1.948724,0.000000,0.000000,2333,2057,2057
1745872640.865312,-1.215288,0.069912,0.335035,-5.016614,0.227174,-0.097835,-12.806773,1.434507,-0.043653,-38.542770,2.702597,-1.321773,-38.752406,-0.298437,-3.000999,-3.875241,0.000000,0.000000,1469,2057,2057
1745872640.870298,-1.262197,0.069697,0.332766,-5.243159,0.229661,-0.095117,-28.973243,2.056799,0.276837,-87.366884,4.337883,0.492838,-87.644958,1.787079,-3.992968,-8.764496,0.000000,0.000000,770,2057,2057
1745872640.875293,-1.262197,0.069697,0.332766,-5.243159,0.229661,-0.095117,-35.689074,2.200414,0.446284,-107.657858,4.654188,1.376354,-107.938237,2.724928,-4.026065,-10.793824,0.000000,0.000000,479,2057,2057
1745872640.880312,-1.262197,0.069697,0.332766,-5.243159,0.229661,-0.095117,-35.576378,2.021459,0.499231,-107.322825,4.197708,1.488683,-107.570461,2.693306,-3.555890,-10.757046,0.000000,0.000000,484,2057,2057
1745872640.885298,-1.311031,0.069448,0.330790,-5.485837,0.212486,-0.092422,-37.071832,1.241631,0.537067,-111.839606,2.529094,1.837685,-111.976793,2.425638,-1.976994,-11.197679,0.000000,0.000000,421,2057,2057
1745872640.890291,-1.311031,0.069448,0.330790,-5.485837,0.212486,-0.092422,-33.497392,0.595730,0.495536,-101.045653,0.906493,1.521977,-101.079400,1.703751,-0.486327,-10.107940,0.000000,0.000000,577,2057,2057
1745872640.895296,-1.361242,0.069102,0.328477,-5.514021,0.219844,-0.095960,-27.819955,0.293517,0.321753,-83.876562,0.407032,0.642509,-83.894866,0.713126,-0.265103,-8.389487,0.000000,0.000000,823,2057,2057
1745872640.900303,-1.411837,0.068530,0.326100,-5.680319,0.265092,-0.109648,-24.892770,1.176380,-0.163502,-74.949626,2.918206,-1.095247,-75.159299,-0.619513,-3.061970,-7.515930,0.000000,0.000000,948,2057,2057
1745872640.905299,-1.411837,0.068530,0.326100,-5.680319,0.265092,-0.109648,-19.994691,1.589160,-0.449597,-60.134966,4.006739,-2.066824,-60.428967,-1.406535,-4.293462,-6.042897,0.000000,0.000000,1159,2057,2057
1745872640.910318,-1.460542,0.067891,0.323967,-5.257679,0.180332,-0.096355,-4.032746,-0.428045,-0.249275,-12.025839,-0.838840,-1.904221,-11.983394,-1.984957,0.625664,-1.198339,0.000000,0.000000,1852,2057,2057
1745872640.915307,-1.460542,0.067891,0.323967,-5.257679,0.180332,-0.096355,6.484358,-1.642118,-0.092913,19.715596,-3.965509,-2.467414,19.965136,-2.888762,3.678413,1.996514,0.000000,0.000000,2339,2057,2057
1745872640.920231,-1.507838,0.067124,0.321890,-5.235445,0.218396,-0.095638,12.811252,-1.284635,0.033278,38.837265,-2.944430,-3.112760,39.021647,-3.291848,2.748941,3.902165,0.000000,0.000000,2609,2057,2057
1745872640.925296,-1.507838,0.067124,0.321890,-5.235445,0.218396,-0.095638,15.386727,-0.893649,0.111808,46.607695,-1.934852,-3.203014,46.723960,-3.318403,1.733398,4.672396,0.000000,0.000000,2718,2057,2057
1745872640.930302,-1.553866,0.066242,0.319935,-5.061921,0.211041,-0.110641,19.333046,-0.719854,-0.221257,58.559172,-1.230596,-3.945707,58.636365,-3.965975,1.166179,5.863637,0.000000,0.000000,2887,2057,2057
1745872640.935305,-1.553866,0.066242,0.319935,-5.061921,0.211041,-0.110641,19.454014,-0.521704,-0.404550,58.939879,-0.716334,-4.285200,58.982580,-4.296713,0.645101,5.898258,0.000000,0.000000,2892,2057,2057
1745872640.940317,-1.600798,0.065197,0.317886,-5.276561,0.234783,-0.121573,11.868641,0.251045,-0.739459,36.093239,1.549275,-4.446195,36.000841,-4.490668,-1.418219,3.600084,0.000000,0.000000,2566,2057,2057
1745872640.945301,-1.600798,0.065197,0.317886,-5.276561,0.234783,-0.121573,5.650420,0.705805,-0.859362,17.324307,2.727777,-4.139894,17.154401,-4.219856,-2.607907,1.715440,0.000000,0.000000,2300,2057,2057
1745872640.950304,-1.704136,0.062737,0.313801,-5.373774,0.225801,-0.108782,-1.377763,0.688514,-0.516989,-3.948065,2.968258,-2.650958,-4.110733,-3.022041,-2.594583,-0.411073,0.000000,0.000000,1965,2057,2057
1745872640.955298,-1.704136,0.062737,0.313801,-5.373774,0.225801,-0.108782,-5.644260,0.593298,-0.237629,-16.856398,2.746919,-1.814251,-17.012274,-2.163336,-2.486231,-1.701227,0.000000,0.000000,1780,2057,2057
1745872640.960298,-1.753577,0.061653,0.312007,-5.491058,0.197191,-0.089910,-10.529724,-0.240463,0.430745,-31.699375,0.645522,0.017527,-31.738757,-0.100098,-0.639169,-3.173876,0.000000,0.000000,1569,2057,2057
1745872640.965324,-1.753577,0.061653,0.312007,-5.491058,0.197191,-0.089910,-12.339960,-0.741062,0.802740,-37.195154,-0.602608,0.793006,-37.167472,0.889329,0.449284,-3.716747,0.000000,0.000000,1492,2057,2057
1745872640.970304,-1.753577,0.061653,0.312007,-5.491058,0.197191,-0.089910,-11.958594,-0.963227,0.936919,-36.053206,-1.161578,0.988751,-35.993790,1.183414,0.964341,-3.599379,0.000000,0.000000,1509,2057,2057
1745872640.975303,-1.803054,0.060403,0.310328,-5.457190,0.202474,-0.083839,-9.427402,-0.857605,1.056680,-28.418142,-0.739288,1.065373,-28.389464,1.206933,0.475082,-2.838946,0.000000,0.000000,1617,2057,2057
1745872640.980300,-1.851836,0.058933,0.308061,-5.345106,0.285388,-0.086081,-3.929270,1.344134,0.948149,-11.733179,5.326679,0.180282,-12.038078,-1.304172,-5.176689,-1.203808,0.000000,0.000000,1851,2057,2057
1745872640.985301,-1.851836,0.058933,0.308061,-5.345106,0.285388,-0.086081,0.033598,2.573825,0.763324,0.248546,8.398030,-0.307016,-0.222482,-2.624206,-7.997286,-0.022248,0.000000,0.000000,2020,2057,2057
1745872640.990301,-1.898747,0.057482,0.306588,-5.207827,0.258057,-0.125723,5.898554,2.366346,-0.418313,18.034872,7.794441,-2.286639,17.652626,-4.675388,-6.653488,1.765263,0.000000,0.000000,2307,2057,2057
1745872640.995302,-1.898747,0.057482,0.306588,-5.207827,0.258057,-0.125723,8.886062,1.945160,-1.114574,27.112222,6.634197,-3.861683,26.822378,-5.792770,-5.045096,2.682238,0.000000,0.000000,2436,2057,2057
1745872641.000304,-1.944110,0.056130,0.305177,-4.935303,0.151373,-0.088604,16.366817,-1.174730,-0.508568,49.568923,-1.860401,-2.896467,49.725612,-2.018476,2.793012,4.972561,0.000000,0.000000,2761,2057,2057
1745872641.005303,-1.944110,0.056130,0.305177,-4.935303,0.151373,-0.088604,19.088773,-3.002375,-0.063293,57.768391,-6.334350,-2.524410,58.151527,-0.040383,6.829480,5.815153,0.000000,0.000000,2880,2057,2057
1745872641.010306,-1.944110,0.056130,0.305177,-4.935303,0.151373,-0.088604,18.472729,-3.791479,0.226354,55.889607,-8.244699,-2.053978,56.363050,1.094358,8.439219,5.636305,0.000000,0.000000,2855,2057,2057
1745872641.015305,-2.032907,0.053056,0.303311,-5.002500,0.127081,-0.126273,14.174545,-4.420347,-0.540932,42.931781,-9.676279,-2.792637,43.457866,1.814325,9.920392,4.345787,0.000000,0.000000,2672,2057,2057
1745872641.020304,-2.032907,0.053056,0.303311,-5.002500,0.127081,-0.126273,9.719227,-4.277065,-0.960226,29.495371,-9.386802,-3.290661,30.019487,1.239477,9.883264,3.001949,0.000000,0.000000,2482,2057,2057
1745872641.025304,-2.077866,0.051180,0.302192,-5.042248,0.216601,-0.098925,4.735883,-1.468963,-0.437748,14.463762,-1.872543,-2.025831,14.598006,-0.861582,2.624139,1.459801,0.000000,0.000000,2263,2057,2057
1745872641.030302,-2.077866,0.051180,0.302192,-5.042248,0.216601,-0.098925,1.005957,0.485927,-0.053883,3.159511,2.902100,-0.657154,3.045906,-1.983777,-2.220714,0.304591,0.000000,0.000000,2100,2057,2057
1745872641.035298,-2.077866,0.051180,0.302192,-5.042248,0.216601,-0.098925,-1.476032,1.662799,0.195476,-4.361752,5.780962,0.217781,-4.626034,-2.616962,-5.166072,-0.462603,0.000000,0.000000,1957,2057,2057
1745872641.040305,-2.077866,0.051180,0.302192,-5.042248,0.216601,-0.098925,-2.868642,2.205105,0.329605,-8.580994,7.112239,0.674592,-8.916252,-2.864123,-6.553489,-0.891625,0.000000,0.000000,1896,2057,2057
1745872641.045303,-2.124574,0.049392,0.300849,-5.129738,0.202408,-0.099443,-5.538625,1.929396,0.361156,-16.670972,6.344248,1.104285,-16.966417,-2.397224,-5.984107,-1.696642,0.000000,0.000000,1781,2057,2057
1745872641.050305,-2.124574,0.049392,0.300849,-5.129738,0.202408,-0.099443,-6.550301,1.518509,0.336886,-19.725481,5.372039,1.033395,-19.978208,-1.946230,-5.118864,-1.997821,0.000000,0.000000,1738,2057,2057
1745872641.055305,-2.218566,0.046033,0.298625,-5.219046,0.199424,-0.097830,-8.574990,0.999618,0.319775,-25.860840,4.048436,1.334805,-26.046660,-1.378448,-4.038062,-2.604666,0.000000,0.000000,1651,2057,2057
1745872641.060307,-2.218566,0.046033,0.298625,-5.219046,0.199424,-0.097830,-8.805583,0.548716,0.269759,-26.553265,3.004288,1.145356,-26.695462,-0.899472,-3.090106,-2.669546,0.000000,0.000000,1642,2057,2057
1745872641.065322,-2.266187,0.044260,0.297565,-5.293178,0.199090,-0.092384,-9.691007,0.187208,0.338723,-29.239694,2.165130,1.369457,-29.352180,-0.335694,-2.542275,-2.935218,0.000000,0.000000,1604,2057,2057
1745872641.070311,-2.266187,0.044260,0.297565,-5.293178,0.199090,-0.092384,-9.059396,-0.062965,0.340541,-27.329442,1.598584,1.284010,-27.420237,-0.038322,-2.052054,-2.742024,0.000000,0.000000,1631,2057,2057
1745872641.075310,-2.313246,0.042354,0.296912,-5.198986,0.219561,-0.103242,-5.244679,0.287452,0.034132,-15.779766,2.366452,0.692439,-15.873501,-1.089746,-2.213776,-1.587350,0.000000,0.000000,1796,2057,2057
1745872641.080307,-2.361425,0.040389,0.296174,-5.297996,0.164065,-0.105086,-4.614751,-0.884987,-0.208965,-13.908848,-0.778421,0.146583,-13.890931,0.656404,0.443711,-1.389093,0.000000,0.000000,1825,2057,2057
1745872641.085322,-2.361425,0.040389,0.296174,-5.297996,0.164065,-0.105086,-3.648033,-1.520763,-0.337661,-10.977575,-2.197040,-0.325793,-10.905765,1.332484,1.778417,-1.090577,0.000000,0.000000,1868,2057,2057
1745872641.090310,-2.408003,0.038199,0.295157,-5.226476,0.299404,-0.064043,-0.845545,1.573920,0.625962,-2.445336,5.810140,2.005775,-2.650947,-2.972682,-5.383892,-0.265095,0.000000,0.000000,1986,2057,2057
