stamp,phi,theta,psi,p,q,r,p_dot,q_dot,r_dot,Tix,Tiy,Tiz,Gx,Gy,Gz,cmdTroll,cmdTpitch,cmdTyaw,rawIroll,rawIpitch,rawIyaw
1746316085.943051,2.940290,0.067882,-1.725014,-5.198930,-0.100472,-0.005565,-71.237976,2.234579,3.440009,-193.281242,6.085920,9.845134,31.528640,-191.821761,8.241068,31.528640,-191.821761,8.241068,2098,1998,2098
1746316085.948311,2.940290,0.067882,-1.725014,-5.198930,-0.100472,-0.005565,-66.635897,0.947941,2.953935,-195.326676,5.413821,10.355605,32.509213,-193.739681,8.685026,32.509213,-193.739681,8.685026,2098,1998,2098
1746316085.953449,2.940290,0.067882,-1.725014,-5.198930,-0.100472,-0.005565,-61.401027,-0.085581,2.500353,-192.971083,4.472747,10.375795,33.078595,-191.267489,8.666594,33.078595,-191.267489,8.666594,2098,1998,2098
1746316085.958132,2.895302,0.069153,-1.723740,-5.035522,-0.098638,-0.228312,-55.527474,-0.837146,1.173356,-187.250534,3.617911,9.536918,32.564564,-185.517295,8.037011,32.564564,-185.517295,8.037011,2098,1998,2098
1746316085.963166,2.852106,0.072884,-1.720929,-4.716444,-0.362883,-0.464862,-47.705983,-2.681794,-1.097645,-176.853648,2.286925,7.060759,31.329701,-174.843440,5.759388,31.329701,-174.843440,5.759388,2098,1998,2098
1746316085.968440,2.852106,0.072884,-1.720929,-4.716444,-0.362883,-0.464862,-39.918019,-4.185551,-3.001640,-162.783117,0.613513,3.804167,30.878575,-160.680894,2.535647,30.878575,-160.680894,2.535647,2098,1998,2098
1746316085.973199,2.852106,0.072884,-1.720929,-4.716444,-0.362883,-0.464862,-33.370452,-5.181162,-4.314145,-148.436245,-0.929506,0.685175,30.256736,-146.264618,-0.538064,30.256736,-146.264618,-0.538064,2098,1998,1998
1746316085.978131,2.767894,0.081059,-1.714528,-4.581856,-0.297986,-0.482209,-26.500218,-5.630341,-5.416174,-132.137951,-2.288633,-2.307713,28.134731,-130.149587,-3.547081,28.134731,-130.149587,-3.547081,2098,1998,1998
1746316085.983464,2.728475,0.085594,-1.713056,-4.332329,-0.466407,-0.270309,-18.621264,-6.701322,-5.241812,-112.994539,-4.040954,-4.823089,26.592544,-110.813759,-6.270604,26.592544,-110.813759,-6.270604,2098,1998,1998
1746316085.988185,2.728475,0.085594,-1.713056,-4.332329,-0.466407,-0.270309,-12.609992,-7.309229,-4.999345,-95.785531,-5.504387,-6.512190,25.597660,-93.571107,-7.874653,25.597660,-93.571107,-7.874653,2098,1998,1998
1746316085.993300,2.728475,0.085594,-1.713056,-4.332329,-0.466407,-0.270309,-6.982574,-7.691768,-4.674772,-77.551057,-6.887858,-7.818780,24.377406,-75.324686,-9.076924,24.377406,-75.324686,-9.076924,2098,1998,1998
1746316085.998136,2.691250,0.089523,-1.712941,-4.054341,-0.412502,-0.188623,-1.314919,-7.578385,-3.967035,-60.357728,-7.981389,-8.338411,22.599191,-58.205797,-9.626533,22.599191,-58.205797,-9.626533,2098,1998,1998
1746316086.003159,2.655992,0.093910,-1.712935,-3.876436,-0.442434,-0.224459,4.333101,-7.451698,-3.441041,-42.709864,-8.822746,-8.559711,20.664149,-40.586882,-9.727715,20.664149,-40.586882,-9.727715,2098,1998,1998
1746316086.008318,2.655992,0.093910,-1.712935,-3.876436,-0.442434,-0.224459,8.941936,-7.172240,-2.922148,-25.629536,-9.357392,-8.556442,18.765433,-23.603066,-9.546399,18.765433,-23.603066,-9.546399,2098,1998,1998
1746316086.013344,2.655992,0.093910,-1.712935,-3.876436,-0.442434,-0.224459,12.356369,-6.785190,-2.446050,-10.528508,-9.586913,-8.381799,16.844960,-8.621812,-9.191670,16.844960,-8.621812,-9.191670,2098,1998,1998
1746316086.018176,2.621372,0.098552,-1.712910,-3.812219,-0.476018,-0.268202,15.031036,-6.480826,-2.211189,2.479200,-9.611637,-8.215986,14.926605,4.291581,-8.853808,14.926605,4.291581,-8.853808,2098,2098,1998
1746316086.023257,2.588928,0.104773,-1.712039,-3.592057,-0.531820,-0.496941,18.006187,-6.330998,-3.006343,15.044661,-9.438733,-8.687510,12.654778,16.755390,-8.950528,12.654778,16.755390,-8.950528,2098,2098,1998
1746316086.028285,2.588928,0.104773,-1.712039,-3.592057,-0.531820,-0.496941,19.976353,-6.065360,-3.574428,25.935532,-9.149267,-9.435718,10.825010,27.497058,-9.507377,10.825010,27.497058,-9.507377,2098,2098,1998
1746316086.033681,2.558344,0.111910,-1.710063,-3.358442,-0.549098,-0.622305,22.339111,-5.769795,-4.590777,36.503365,-8.702407,-10.738252,8.610878,37.907081,-10.514993,8.610878,37.907081,-10.514993,2098,2098,1998
1746316086.038302,2.558344,0.111910,-1.710063,-3.358442,-0.549098,-0.622305,23.455620,-5.437921,-5.183676,44.291212,-8.224319,-11.964865,7.046548,45.553160,-11.566906,7.046548,45.553160,-11.566906,2098,2098,1998
1746316086.043245,2.558344,0.111910,-1.710063,-3.358442,-0.549098,-0.622305,23.958834,-5.033227,-5.600391,51.019826,-7.618032,-13.233960,5.502425,52.132464,-12.663558,5.502425,52.132464,-12.663558,2098,2098,1998
1746316086.048181,2.528778,0.119897,-1.708066,-3.295609,-0.625695,-0.695212,24.121089,-4.933876,-6.140118,56.271681,-7.032722,-14.578230,4.204530,57.330396,-13.794639,4.204530,57.330396,-13.794639,2098,2098,1998
1746316086.053145,2.528778,0.119897,-1.708066,-3.295609,-0.625695,-0.695212,23.722204,-4.743690,-6.446968,60.023300,-6.476691,-15.775939,3.132668,60.970638,-14.864143,3.132668,60.970638,-14.864143,2098,2098,1998
1746316086.058166,2.500444,0.128763,-1.706382,-3.136051,-0.720872,-0.731842,23.582796,-4.910853,-6.720452,62.801932,-6.120769,-16.892378,2.259479,63.773779,-15.846631,2.259479,63.773779,-15.846631,2098,2098,1998
1746316086.063176,2.444185,0.145982,-1.704608,-3.120986,-0.707827,-0.678707,23.003836,-4.876240,-6.550213,64.462442,-5.842609,-17.624231,1.841571,65.373491,-16.532420,1.841571,65.373491,-16.532420,2098,2098,1998
1746316086.068190,2.444185,0.145982,-1.704608,-3.120986,-0.707827,-0.678707,22.013282,-4.737874,-6.263784,65.002856,-5.579235,-17.992142,1.504872,65.873936,-16.851353,1.504872,65.873936,-16.851353,2098,2098,1998
1746316086.073337,2.444185,0.145982,-1.704608,-3.120986,-0.707827,-0.678707,20.676149,-4.512474,-5.879497,64.426480,-5.283605,-18.020738,1.286457,65.263272,-16.848178,1.286457,65.263272,-16.848178,2098,2098,1998
1746316086.078285,2.413654,0.154830,-1.703923,-3.462318,-0.714891,-0.698034,17.643810,-4.265480,-5.532411,61.810319,-4.793616,-17.806415,1.698547,62.614570,-16.569419,1.698547,62.614570,-16.569419,2098,2098,1998
1746316086.088889,2.382191,0.164652,-1.702800,-3.511123,-0.718919,-0.828517,11.054518,-3.671576,-5.910806,50.581041,-3.448875,-17.470823,1.983666,51.313858,-16.104188,1.983666,51.313858,-16.104188,2098,2098,1998
1746316086.093323,2.349354,0.175178,-1.701509,-3.670644,-0.752727,-0.947458,8.142706,-3.488230,-6.239157,45.014070,-2.739505,-17.441144,2.305950,45.739862,-15.935978,2.305950,45.739862,-15.935978,2098,2098,1998
1746316086.098161,2.349354,0.175178,-1.701509,-3.670644,-0.752727,-0.947458,5.344052,-3.254556,-6.416544,38.415239,-2.027294,-17.387218,2.462306,39.104494,-15.909301,2.462306,39.104494,-15.909301,2098,2098,1998
1746316086.103336,2.349354,0.175178,-1.701509,-3.670644,-0.752727,-0.947458,2.775471,-2.976811,-6.427134,31.206715,-1.312285,-17.236422,2.696547,31.864269,-15.799329,2.696547,31.864269,-15.799329,2098,2098,1998
1746316086.108284,2.349354,0.175178,-1.701509,-3.670644,-0.752727,-0.947458,0.730280,-2.693985,-6.287209,24.493575,-0.658900,-16.969313,2.927264,25.123235,-15.572431,2.927264,25.123235,-15.572431,2098,2098,1998
1746316086.113190,2.349354,0.175178,-1.701509,-3.670644,-0.752727,-0.947458,-0.936996,-2.406774,-6.036880,18.219859,-0.034898,-16.571527,3.129401,18.821705,-15.209873,3.129401,18.821705,-15.209873,2098,2098,1998
1746316086.118179,2.349354,0.175178,-1.701509,-3.670644,-0.752727,-0.947458,-2.299316,-2.115515,-5.696239,12.374838,0.576997,-16.033015,3.286983,12.946792,-14.698825,3.286983,12.946792,-14.698825,2098,2098,1998
1746316086.123102,2.248353,0.208902,-1.697470,-3.704645,-0.739453,-1.076391,-3.491798,-1.776316,-5.868390,7.163905,1.433013,-15.492310,3.178677,7.664918,-13.922696,3.178677,7.664918,-13.922696,2098,2098,1998
1746316086.128128,2.214546,0.220618,-1.696131,-3.776752,-0.706998,-1.119611,-4.732097,-1.307836,-6.076390,2.269886,2.470078,-15.057799,2.862751,2.650302,-13.324937,2.862751,2.650302,-13.324937,2098,2098,1998
1746316086.133154,2.214546,0.220618,-1.696131,-3.776752,-0.706998,-1.119611,-5.631658,-0.897694,-6.107152,-2.087893,3.482395,-14.708943,2.391710,-1.799840,-12.873002,2.391710,-1.799840,-12.873002,2098,1998,1998
1746316086.138090,2.181814,0.233329,-1.694992,-3.658755,-0.705864,-1.236188,-5.698599,-0.545780,-6.513132,-5.346321,4.477647,-14.589858,1.601952,-5.153954,-12.455117,1.601952,-5.153954,-12.455117,2098,1998,1998
1746316086.143321,2.181814,0.233329,-1.694992,-3.658755,-0.705864,-1.236188,-5.623980,-0.229257,-6.712312,-7.875880,5.464430,-14.620822,0.917577,-7.786269,-12.327842,0.917577,-7.786269,-12.327842,2098,1998,1998
1746316086.148314,2.148537,0.246682,-1.693708,-3.677834,-0.735472,-1.304746,-5.520181,-0.113733,-7.015637,-9.612151,6.363063,-14.754061,0.219814,-9.584290,-12.155870,0.219814,-9.584290,-12.155870,2088,1998,1998
1746316086.153352,2.116234,0.260463,-1.692224,-3.668860,-0.678164,-1.400997,-5.269372,0.243460,-7.542027,-10.676459,7.356392,-15.063775,-0.715451,-10.810759,-12.061277,-0.715451,-10.810759,-12.061277,1998,1998,1998
1746316086.159159,2.116234,0.260463,-1.692224,-3.668860,-0.678164,-1.400997,-4.896149,0.570984,-7.835551,-11.255678,8.420787,-15.536786,-1.736279,-11.514643,-12.271396,-1.736279,-11.514643,-12.271396,1998,1998,1998
1746316086.163188,2.116234,0.260463,-1.692224,-3.668860,-0.678164,-1.400997,-4.589430,0.737671,-7.830752,-11.393587,9.090982,-15.822450,-2.407473,-11.732717,-12.384208,-2.407473,-11.732717,-12.384208,1998,1998,1998
1746316086.168117,2.082526,0.274655,-1.690910,-3.788941,-0.673880,-1.440546,-4.722850,0.915932,-7.861292,-11.595170,9.983781,-16.041312,-3.170918,-12.034051,-12.199343,-3.170918,-12.034051,-12.199343,1998,1998,1998
1746316086.173010,2.049873,0.289129,-1.689736,-3.645447,-0.658774,-1.476876,-4.096368,1.106737,-7.875327,-11.276928,10.693756,-16.180386,-4.213791,-11.807400,-11.943016,-4.213791,-11.807400,-11.943016,1998,1998,1998
1746316086.178312,2.016891,0.303823,-1.688281,-3.721275,-0.556784,-1.549755,-3.808547,1.736333,-8.051648,-10.714406,11.790842,-16.346717,-5.373533,-11.465819,-11.519415,-5.373533,-11.465819,-11.519415,1998,1998,1998
1746316086.183109,2.016891,0.303823,-1.688281,-3.721275,-0.556784,-1.549755,-3.512385,2.153733,-7.995370,-10.126127,12.788255,-16.477456,-6.483879,-10.998506,-11.317971,-6.483879,-10.998506,-11.317971,1998,1998,1998
1746316086.188162,2.016891,0.303823,-1.688281,-3.721275,-0.556784,-1.549755,-3.180184,2.466963,-7.772397,-9.439988,13.761755,-16.514236,-7.581359,-10.431205,-11.026417,-7.581359,-10.431205,-11.026417,1998,1998,1998
1746316086.193125,1.984158,0.319329,-1.687199,-3.630349,-0.597521,-1.628307,-2.437595,2.478765,-7.770280,-8.404677,14.485258,-16.551539,-8.679673,-9.432599,-10.488913,-8.679673,-9.432599,-10.488913,1998,1998,1998
1746316086.198148,1.984158,0.319329,-1.687199,-3.630349,-0.597521,-1.628307,-1.771446,2.432858,-7.594167,-7.160429,15.010729,-16.551800,-9.381579,-8.257799,-10.268826,-9.381579,-8.257799,-10.268826,1998,1998,1998
1746316086.203114,1.984158,0.319329,-1.687199,-3.630349,-0.597521,-1.628307,-1.197194,2.341417,-7.282404,-5.854660,15.343308,-16.448243,-9.889222,-6.999492,-10.005904,-9.889222,-6.999492,-10.005904,1998,1998,1998
1746316086.208110,1.918980,0.351753,-1.684498,-3.646193,-0.514285,-1.782960,-0.771528,2.588553,-7.559972,-4.452160,15.862547,-16.445578,-10.780693,-5.708834,-9.063777,-10.780693,-5.708834,-9.063777,1998,1998,1998
1746316086.213296,1.886586,0.368494,-1.683187,-3.631531,-0.469680,-1.802245,-0.326049,2.944846,-7.707818,-2.979222,16.486242,-16.522235,-11.755615,-4.339754,-8.523309,-11.755615,-4.339754,-8.523309,1998,1998,1998
1746316086.218131,1.886586,0.368494,-1.683187,-3.631531,-0.469680,-1.802245,0.016213,3.146244,-7.645021,-1.703043,17.049501,-16.587645,-12.509025,-3.134799,-8.317331,-12.509025,-3.134799,-8.317331,1998,1998,1998
1746316086.223115,1.886586,0.368494,-1.683187,-3.631531,-0.469680,-1.802245,0.304486,3.247837,-7.426244,-0.525978,17.546616,-16.565887,-13.180063,-2.020914,-8.053858,-13.180063,-2.020914,-8.053858,1998,1998,1998
1746316086.228116,1.854824,0.385498,-1.681845,-3.598946,-0.396942,-1.855185,0.679430,3.585201,-7.319466,0.678554,18.100155,-16.504236,-14.096120,-0.934561,-7.318710,-14.096120,-0.934561,-7.318710,1998,1998,1998
1746316086.233108,1.823388,0.403003,-1.680640,-3.475858,-0.405027,-1.914020,1.521310,3.741961,-7.332752,2.178697,18.487462,-16.525637,-15.022249,0.543938,-6.675404,-15.022249,0.543938,-6.675404,1998,2098,1998
1746316086.238130,1.823388,0.403003,-1.680640,-3.475858,-0.405027,-1.914020,2.175270,3.785696,-7.178174,3.753073,18.808624,-16.539596,-15.556895,2.073619,-6.479684,-15.556895,2.073619,-6.479684,1998,2098,1998
1746316086.243076,1.792114,0.420931,-1.679309,-3.565148,-0.328354,-1.999570,2.252067,4.077364,-7.274948,5.050854,19.324260,-16.597275,-16.299492,3.256680,-5.752433,-16.299492,3.256680,-5.752433,1998,2098,1998
1746316086.248136,1.792114,0.420931,-1.679309,-3.565148,-0.328354,-1.999570,2.265307,4.228466,-7.191688,6.058223,19.815426,-16.606431,-16.954000,4.204930,-5.494151,-16.954000,4.204930,-5.494151,1998,2098,1998
1746316086.253133,1.792114,0.420931,-1.679309,-3.565148,-0.328354,-1.999570,2.224358,4.253195,-6.961398,6.761912,20.193931,-16.497495,-17.449764,4.863489,-5.182641,-17.449764,4.863489,-5.182641,1998,2098,1998
1746316086.258138,1.760539,0.439559,-1.678038,-3.586430,-0.284531,-2.061359,2.045076,4.375006,-6.895590,7.203307,20.559918,-16.348801,-18.061505,5.245810,-4.312275,-18.061505,5.245810,-4.312275,1998,2098,1998
1746316086.263110,1.728493,0.458443,-1.676684,-3.615396,-0.224611,-2.086821,1.725032,4.643398,-6.801982,7.357183,20.995012,-16.144873,-18.725421,5.321636,-3.371063,-18.725421,5.321636,-3.371063,1998,2098,1998
1746316086.268169,1.728493,0.458443,-1.676684,-3.615396,-0.224611,-2.086821,1.421031,4.760471,-6.570506,7.244590,21.398530,-15.838035,-19.159613,5.167027,-2.872073,-19.159613,5.167027,-2.872073,1998,2098,1998
1746316086.273348,1.696349,0.477488,-1.675255,-3.618434,-0.148692,-2.105137,1.121142,5.099195,-6.308886,6.979136,21.874211,-15.425544,-19.886350,4.808982,-1.687368,-19.886350,4.808982,-1.687368,1998,2098,1998
1746316086.278186,1.696349,0.477488,-1.675255,-3.618434,-0.148692,-2.105137,0.869889,5.239448,-5.969491,6.586753,22.293902,-14.938375,-20.310253,4.374978,-1.005396,-20.310253,4.374978,-1.005396,1998,2098,1998
1746316086.283142,1.663749,0.496896,-1.673884,-3.688622,-0.091824,-2.149583,0.327574,5.497534,-5.754575,5.942471,22.812297,-14.377066,-20.975528,3.655252,0.409077,-20.975528,3.655252,0.409077,1998,2098,2098
1746316086.288516,1.663749,0.496896,-1.673884,-3.688622,-0.091824,-2.149583,-0.158960,5.593568,-5.426947,5.040207,23.290498,-13.685752,-21.411006,2.708569,1.307983,-21.411006,2.708569,1.307983,1998,2098,2098
1746316086.293365,1.663749,0.496896,-1.673884,-3.688622,-0.091824,-2.149583,-0.506556,5.531732,-5.063093,4.148678,23.579549,-12.987148,-21.633713,1.792027,2.112751,-21.633713,1.792027,2.112751,1998,2098,2098
1746316086.298324,1.596474,0.536906,-1.670929,-3.817368,0.069089,-2.273281,-1.360797,6.078479,-5.201390,3.052249,24.167999,-12.387585,-22.613518,0.551912,4.380814,-22.613518,0.551912,4.380814,1998,2098,2098
1746316086.303318,1.562735,0.557558,-1.669416,-3.871828,0.171739,-2.311177,-2.275430,6.852528,-5.369147,1.736571,25.079393,-11.893377,-23.805748,-0.912911,6.086767,-23.805748,-0.912911,6.086767,1998,1998,2098
1746316086.308373,1.562735,0.557558,-1.669416,-3.871828,0.171739,-2.311177,-2.976116,7.333566,-5.385148,0.277209,26.079752,-11.424962,-24.809591,-2.463677,7.086332,-24.809591,-2.463677,7.086332,1998,1998,2098
1746316086.313514,1.562735,0.557558,-1.669416,-3.871828,0.171739,-2.311177,-3.484204,7.558636,-5.272378,-1.191471,26.991147,-10.934849,-25.708019,-4.014957,8.051816,-25.708019,-4.014957,8.051816,1998,1998,2098
1746316086.318124,1.529601,0.578566,-1.667957,-3.704188,0.198875,-2.332654,-3.082440,7.673015,-5.167343,-1.959441,27.387124,-10.580724,-26.773308,-4.805844,9.430519,-26.773308,-4.805844,9.430519,1998,1998,2098
1746316086.323112,1.497004,0.600021,-1.666267,-3.705851,0.316335,-2.354093,-2.667165,8.143776,-5.062814,-2.250946,27.894881,-10.306114,-27.826037,-5.216141,10.899046,-27.826037,-5.216141,10.899046,1998,1998,2098
1746316086.328196,1.497004,0.600021,-1.666267,-3.705851,0.316335,-2.354093,-2.262332,8.347834,-4.860690,-2.248784,28.415584,-10.043200,-28.454321,-5.263625,11.516727,-28.454321,-5.263625,11.516727,1998,1998,2098
1746316086.333168,1.497004,0.600021,-1.666267,-3.705851,0.316335,-2.354093,-1.890199,8.319575,-4.590017,-2.053316,28.787883,-9.758789,-28.925939,-5.104537,12.067441,-28.925939,-5.104537,12.067441,1998,1998,2098
1746316086.338137,1.465460,0.621611,-1.665071,-3.554994,0.358236,-2.413281,-0.871001,8.298989,-4.532625,-1.264246,28.730887,-9.659155,-29.706069,-4.321444,13.158674,-29.706069,-4.321444,13.158674,1998,1998,2098
1746316086.343391,1.433170,0.643753,-1.663592,-3.661436,0.423843,-2.437631,-0.477177,8.396515,-4.491896,-0.350158,28.740996,-9.627210,-30.245706,-3.435722,14.260331,-30.245706,-3.435722,14.260331,1998,1998,2098
1746316086.348054,1.433170,0.643753,-1.663592,-3.661436,0.423843,-2.437631,-0.185591,8.280980,-4.363786,0.429567,28.681533,-9.581855,-30.262015,-2.653842,14.315473,-30.262015,-2.653842,14.315473,1998,1998,2098
1746316086.353031,1.401161,0.666217,-1.662143,-3.642411,0.524719,-2.443154,0.159873,8.458293,-4.184745,1.295262,28.581333,-9.526202,-30.890481,-1.842049,15.384383,-30.890481,-1.842049,15.384383,1998,1998,2098
1746316086.358057,1.401161,0.666217,-1.662143,-3.642411,0.524719,-2.443154,0.440024,8.413488,-3.943465,2.095056,28.480303,-9.393216,-30.855308,-1.036373,15.495632,-30.855308,-1.036373,15.495632,1998,1998,2098
1746316086.363070,1.401161,0.666217,-1.662143,-3.642411,0.524719,-2.443154,0.656765,8.186462,-3.658790,2.792384,28.268828,-9.172682,-30.668346,-0.322662,15.600620,-30.668346,-0.322662,15.600620,1998,1998,2098
1746316086.368152,1.401161,0.666217,-1.662143,-3.642411,0.524719,-2.443154,0.820212,7.811787,-3.340448,3.383067,27.879209,-8.858475,-30.243356,0.301100,15.652176,-30.243356,0.301100,15.652176,1998,2098,2098
1746316086.373450,1.369619,0.688909,-1.660385,-3.628087,0.637180,-2.450181,1.006576,7.842452,-3.024323,3.959364,27.434408,-8.495609,-30.413792,0.851780,16.748011,-30.413792,0.851780,16.748011,1998,2098,2098
1746316086.378151,1.338205,0.711941,-1.658721,-3.578151,0.705795,-2.452353,1.328072,7.978833,-2.740512,4.496838,27.015461,-8.156672,-30.699538,1.401393,17.858258,-30.699538,1.401393,17.858258,1998,2098,2098
1746316086.383291,1.306648,0.735164,-1.656983,-3.637261,0.815805,-2.482873,1.314823,8.436823,-2.566910,4.935446,26.853056,-7.796912,-31.186219,1.789821,19.262136,-31.186219,1.789821,19.262136,1998,2098,2098
1746316086.388382,1.306648,0.735164,-1.656983,-3.637261,0.815805,-2.482873,1.273261,8.604621,-2.367557,5.208273,26.840514,-7.399360,-31.201036,2.062715,19.669625,-31.201036,2.062715,19.669625,1998,2098,2098
1746316086.393412,1.274924,0.758913,-1.655029,-3.667299,0.898185,-2.486355,1.074690,8.913490,-2.169292,5.269414,26.891990,-6.967148,-32.041181,2.090050,21.353199,-32.041181,2.090050,21.353199,1998,2098,2098
1746316086.398178,1.274924,0.758913,-1.655029,-3.667299,0.898185,-2.486355,0.898827,8.958661,-1.970049,5.186333,26.963525,-6.512742,-32.129788,2.001245,21.868578,-32.129788,2.001245,21.868578,1998,2098,2098
1746316086.403326,1.274924,0.758913,-1.655029,-3.667299,0.898185,-2.486355,0.723158,8.800871,-1.750011,4.981742,26.933738,-5.988671,-32.065158,1.799885,22.348175,-32.065158,1.799885,22.348175,1998,2098,2098
1746316086.408105,1.210365,0.807392,-1.651061,-3.764167,1.101199,-2.484820,0.158699,9.360980,-1.539649,4.516556,27.015918,-5.439895,-33.826774,1.234725,25.563641,-33.826774,1.234725,25.563641,1998,2098,2098
