stamp,phi,theta,psi,p,q,r,p_dot,q_dot,r_dot,Tix,Tiy,Tiz,Gx,Gy,Gz,cmdTroll,cmdTpitch,cmdTyaw,rawIroll,rawIpitch,rawIyaw
1745872624.970057,-0.098839,0.037219,0.358477,-5.436347,0.405969,0.036202,-132.436787,18.889882,4.474636,-400.638514,33.212949,18.881194,-400.060914,34.914005,15.522414,-40.006091,0.000000,0.000000,0,2057,2057
1745872624.975059,-0.098839,0.037219,0.358477,-5.436347,0.405969,0.036202,-128.041429,20.887599,8.329125,-387.504481,36.622861,28.562500,-386.580672,39.262604,24.826431,-38.658067,0.000000,0.000000,0,2057,2057
1745872624.980054,-0.098839,0.037219,0.358477,-5.436347,0.405969,0.036202,-109.590574,19.591974,9.743460,-331.771562,34.253793,31.513710,-330.729692,37.196317,27.999208,-33.072969,0.000000,0.000000,0,2057,2057
1745872624.985073,-0.098839,0.037219,0.358477,-5.436347,0.405969,0.036202,-84.398727,16.361743,9.445879,-255.586331,28.501193,29.854734,-254.584797,31.308089,26.915232,-25.458480,0.000000,0.000000,0,2057,2057
1745872624.990062,-0.098839,0.037219,0.358477,-5.436347,0.405969,0.036202,-58.227634,12.326298,8.100159,-176.397622,21.353824,25.485514,-175.531725,23.764459,23.270099,-17.553173,0.000000,0.000000,0,2057,2057
1745872624.995064,-0.098839,0.037219,0.358477,-5.436347,0.405969,0.036202,-34.493776,8.257231,6.255313,-104.558198,14.166546,19.929340,-103.871775,16.063988,18.446926,-10.387178,0.000000,0.000000,537,2057,2057
1745872625.000059,-0.249108,0.046931,0.363051,-4.837178,0.025502,0.085435,-0.623113,-4.633876,5.529651,-2.174361,-8.518796,15.039204,-1.391198,-4.548084,16.693587,-0.139120,0.000000,0.000000,2004,2057,2057
1745872625.005125,-0.288523,0.047537,0.362204,-4.363052,0.179240,-0.116743,32.964390,-8.517118,-0.640733,99.598805,-17.024745,-2.014915,99.737362,-16.894348,2.915824,9.973736,0.000000,0.000000,3469,2057,2057
1745872625.010077,-0.288523,0.047537,0.362204,-4.363052,0.179240,-0.116743,49.570851,-9.858588,-4.357204,149.990468,-19.008422,-12.109839,149.695484,-21.668402,-6.207708,14.969548,0.000000,0.000000,4095,2057,2057
1745872625.015113,-0.320875,0.048891,0.360594,-3.107245,0.181296,-0.173960,85.227808,-9.469246,-7.636547,257.934467,-17.717876,-22.559032,257.160416,-23.928610,-15.838366,25.716042,0.000000,0.000000,4095,2057,2057
1745872625.020062,-0.320875,0.048891,0.360594,-3.107245,0.181296,-0.173960,96.915118,-8.071660,-8.736061,293.324717,-14.936445,-26.144575,292.341254,-22.420015,-20.123278,29.234125,0.000000,0.000000,4095,2057,2057
1745872625.025061,-0.341615,0.048933,0.358102,-2.101714,0.114423,-0.268905,117.297022,-7.834751,-10.708265,355.098887,-13.901723,-32.449059,353.829682,-23.969154,-25.947829,35.382968,0.000000,0.000000,4095,2057,2057
1745872625.030080,-0.341615,0.048933,0.358102,-2.101714,0.114423,-0.268905,115.821165,-6.720970,-10.644355,350.637383,-11.828808,-32.367395,349.337937,-21.988666,-26.566071,34.933794,0.000000,0.000000,4095,2057,2057
1745872625.035061,-0.355532,0.049021,0.357024,-1.302227,-0.021585,-0.082966,120.219790,-8.519139,-4.761939,363.629536,-15.109269,-17.347694,363.089706,-20.202896,-11.016663,36.308971,0.000000,0.000000,4095,2057,2057
1745872625.040065,-0.367902,0.048624,0.356260,-1.563536,0.014356,-0.098906,101.928184,-7.741616,-0.827858,308.127172,-14.435546,-6.591846,308.080512,-15.840391,-0.960007,30.808051,0.000000,0.000000,4095,2057,2057
1745872625.045071,-0.367902,0.048624,0.356260,-1.563536,0.014356,-0.098906,77.849990,-6.299738,1.761837,235.209602,-12.175967,0.938109,235.465298,-11.023799,5.260747,23.546530,0.000000,0.000000,4095,2057,2057
1745872625.050068,-0.382523,0.048024,0.356005,-1.689384,0.025181,-0.054327,50.025630,-4.352232,4.272384,150.972303,-8.944198,8.496716,151.511603,-5.126260,11.234107,15.151160,0.000000,0.000000,4095,2057,2057
1745872625.055063,-0.382523,0.048024,0.356005,-1.689384,0.025181,-0.054327,26.314912,-2.588586,5.337076,79.248764,-5.837458,12.136422,79.894617,-0.885491,13.453687,7.989462,0.000000,0.000000,3188,2057,2057
1745872625.060108,-0.403239,0.048979,0.354744,-2.491795,0.189750,-0.057699,-11.921685,2.926064,5.275212,-36.370218,3.962803,13.360620,-35.844059,8.887669,10.746914,-3.584406,0.000000,0.000000,1511,2057,2057
1745872625.065072,-0.403239,0.048979,0.354744,-2.491795,0.189750,-0.057699,-34.174182,5.987357,4.589566,-103.584031,9.843172,12.396604,-103.214443,13.918122,7.548927,-10.321444,0.000000,0.000000,547,2057,2057
1745872625.070064,-0.429293,0.050196,0.353869,-3.034501,0.161720,-0.043689,-57.496129,6.527486,3.937561,-174.018298,10.939638,11.949642,-173.701195,14.920755,6.319907,-17.370119,0.000000,0.000000,0,2057,2057
1745872625.075061,-0.429293,0.050196,0.353869,-3.034501,0.161720,-0.043689,-65.240604,6.071710,3.043245,-197.376683,10.191137,10.274927,-197.120429,13.543110,5.107176,-19.712043,0.000000,0.000000,0,2057,2057
1745872625.080066,-0.462066,0.050664,0.351838,-3.836141,0.162948,-0.213244,-81.814081,5.068893,-2.054941,-247.164129,8.153345,-1.924086,-247.435770,6.440577,-5.363945,-24.743577,0.000000,0.000000,0,2057,2057
1745872625.085068,-0.462066,0.050664,0.351838,-3.836141,0.162948,-0.213244,-82.248685,3.813640,-5.023534,-248.311739,6.249097,-8.885388,-248.856306,1.632684,-10.753243,-24.885631,0.000000,0.000000,0,2057,2057
1745872625.090064,-0.501680,0.051416,0.350242,-4.478415,0.182933,-0.087658,-88.176855,3.042885,-3.209503,-266.341483,4.755639,-3.282827,-266.607294,2.590919,-5.172122,-26.660729,0.000000,0.000000,0,2057,2057
1745872625.095070,-0.501680,0.051416,0.350242,-4.478415,0.182933,-0.087658,-81.127650,2.181289,-1.666072,-245.130113,2.791077,0.178807,-245.191117,2.533137,-1.187023,-24.519112,0.000000,0.000000,0,2057,2057
1745872625.100065,-0.545716,0.052601,0.348736,-5.064053,0.249345,-0.091336,-81.074195,2.995956,-0.578557,-245.049347,3.560235,2.691581,-245.025509,4.440143,0.453404,-24.502551,0.000000,0.000000,0,2057,2057
1745872625.105071,-0.545716,0.052601,0.348736,-5.064053,0.249345,-0.091336,-71.107954,3.145594,0.182035,-214.975004,3.746860,3.866292,-214.903401,5.209372,1.361887,-21.490340,0.000000,0.000000,0,2057,2057
1745872625.110070,-0.593941,0.054435,0.347107,-5.324001,0.280719,-0.007244,-62.463787,3.622877,2.699820,-188.999897,4.330567,9.742606,-188.692003,9.041192,5.658960,-18.869200,0.000000,0.000000,0,2057,2057
1745872625.115070,-0.593941,0.054435,0.347107,-5.324001,0.280719,-0.007244,-49.345194,3.481106,3.961949,-149.436478,3.834061,11.900318,-149.016007,9.837241,7.728071,-14.901601,0.000000,0.000000,0,2057,2057
1745872625.120071,-0.641522,0.056286,0.346116,-5.334007,0.225610,0.045087,-35.243531,1.614287,5.557594,-106.892504,0.343456,15.214384,-106.217263,9.379702,12.003024,-10.621726,0.000000,0.000000,504,2057,2057
1745872625.125070,-0.691671,0.058796,0.344601,-5.549448,0.349112,0.036181,-27.289865,3.261541,5.667177,-82.952527,2.604908,14.156415,-82.408532,11.035570,9.257525,-8.240853,0.000000,0.000000,844,2057,2057
1745872625.130072,-0.691671,0.058796,0.344601,-5.549448,0.349112,0.036181,-18.911149,3.904718,5.042185,-57.591922,4.143224,12.023360,-57.202387,10.859835,6.628967,-5.720239,0.000000,0.000000,1205,2057,2057
1745872625.135087,-0.737133,0.059376,0.343093,-4.706463,0.066132,-0.107730,9.440105,-3.121213,0.489811,28.503881,-7.510548,0.261802,28.815509,-5.384824,5.251443,2.881551,0.000000,0.000000,2465,2057,2057
1745872625.140066,-0.737133,0.059376,0.343093,-4.706463,0.066132,-0.107730,26.067457,-7.146111,-2.425424,78.921139,-15.408885,-6.482687,79.251517,-15.766172,5.567400,7.925152,0.000000,0.000000,3179,2057,2057
1745872625.145070,-0.737133,0.059376,0.343093,-4.706463,0.066132,-0.107730,33.473408,-8.836755,-3.985761,101.396178,-18.648630,-10.092915,101.697109,-20.591554,5.071171,10.169711,0.000000,0.000000,3496,2057,2057
1745872625.150108,-0.737133,0.059376,0.343093,-4.706463,0.066132,-0.107730,34.052175,-8.821200,-4.486550,103.179781,-18.499282,-11.252028,103.423727,-21.260096,4.110886,10.342373,0.000000,0.000000,3521,2057,2057
1745872625.155067,-0.815403,0.060962,0.339951,-3.493573,0.110292,-0.151081,59.716077,-6.658540,-5.301624,180.797002,-13.959025,-15.306547,180.776762,-20.713156,-0.332214,18.077676,0.000000,0.000000,4095,2057,2057
1745872625.160041,-0.846223,0.061316,0.338571,-3.291323,0.085968,-0.044850,73.758705,-5.070402,-2.590665,222.985376,-10.839466,-10.187970,223.069095,-14.813143,1.366217,22.306909,0.000000,0.000000,4095,2057,2057
1745872625.165066,-0.846223,0.061316,0.338571,-3.291323,0.085968,-0.044850,73.718610,-3.432641,-0.537595,222.722397,-7.642434,-6.161372,222.823000,-9.679054,1.641748,22.282300,0.000000,0.000000,4095,2057,2057
1745872625.170075,-0.846223,0.061316,0.338571,-3.291323,0.085968,-0.044850,64.600954,-1.978404,0.820977,195.087563,-4.746399,-2.914335,195.187164,-5.328191,1.625406,19.518716,0.000000,0.000000,4095,2057,2057
1745872625.175065,-0.875253,0.060998,0.337152,-3.257232,0.112088,-0.132936,51.780387,-0.181753,-0.578229,156.508557,-0.631658,-5.874007,156.308287,-4.914278,-3.285260,15.630829,0.000000,0.000000,4095,2057,2057
1745872625.180065,-0.907848,0.060507,0.335941,-3.685979,0.055733,-0.141655,26.817209,-0.400780,-1.608386,81.185154,-0.742147,-6.175326,80.990350,-5.324025,-3.221512,8.099035,0.000000,0.000000,3203,2057,2057
1745872625.185071,-0.907848,0.060507,0.335941,-3.685979,0.055733,-0.141655,7.717342,-0.490355,-2.063613,23.518920,-0.942126,-5.714338,23.350852,-5.083759,-2.779371,2.335085,0.000000,0.000000,2387,2057,2057
1745872625.190069,-0.943818,0.060549,0.333809,-4.083916,0.232420,-0.132848,-15.030908,3.840570,-1.882223,-45.207733,7.808116,-5.195224,-45.775838,0.373916,-9.388288,-4.577584,0.000000,0.000000,1369,2057,2057
1745872625.195077,-0.943818,0.060549,0.333809,-4.083916,0.232420,-0.132848,-27.605211,6.114463,-1.536399,-83.207447,12.927173,-4.050160,-83.986135,4.304548,-12.868287,-8.398613,0.000000,0.000000,822,2057,2057
1745872625.200068,-0.983927,0.060968,0.331983,-4.482091,0.186680,-0.064067,-41.881904,5.679536,0.551477,-126.506380,11.792232,1.853206,-127.043134,8.073153,-8.809280,-12.704313,0.000000,0.000000,206,2057,2057
1745872625.205076,-0.983927,0.060968,0.331983,-4.482091,0.186680,-0.064067,-45.822181,4.707595,1.810361,-138.507274,9.234031,4.908239,-138.810723,9.200392,-4.980261,-13.881072,0.000000,0.000000,37,2057,2057
1745872625.210065,-0.983927,0.060968,0.331983,-4.482091,0.186680,-0.064067,-42.692534,3.519413,2.381176,-129.101303,6.347419,6.085009,-129.218247,8.581782,-1.919310,-12.921825,0.000000,0.000000,175,2057,2057
1745872625.215074,-1.026545,0.061340,0.330091,-4.808495,0.187266,-0.079849,-43.487224,2.347652,2.065155,-131.461409,3.785414,5.465460,-131.486503,6.635787,-0.409355,-13.148650,0.000000,0.000000,142,2057,2057
1745872625.220072,-1.072155,0.061639,0.328234,-5.049005,0.176096,-0.073971,-44.544292,1.046906,1.756435,-134.627486,0.939707,5.134523,-134.526874,4.958707,1.633315,-13.452687,0.000000,0.000000,99,2057,2057
1745872625.225072,-1.120127,0.061868,0.325964,-5.393554,0.252014,-0.094279,-48.199066,1.955550,0.848551,-145.563402,2.965476,2.662771,-145.656916,3.688575,-1.512467,-14.565692,0.000000,0.000000,0,2057,2057
1745872625.230147,-1.120127,0.061868,0.325964,-5.393554,0.252014,-0.094279,-44.553211,2.295874,0.160078,-134.496663,3.931963,0.988036,-134.689258,2.602023,-3.114983,-13.468926,0.000000,0.000000,96,2057,2057
1745872625.235095,-1.168666,0.061614,0.323833,-5.351496,0.186591,-0.128020,-35.815801,0.635771,-1.099799,-107.982406,0.922479,-1.574669,-108.072796,-1.088017,-1.467970,-10.807280,0.000000,0.000000,477,2057,2057
1745872625.240169,-1.168666,0.061614,0.323833,-5.351496,0.186591,-0.128020,-25.720049,-0.523482,-1.784922,-77.438932,-1.785276,-3.466881,-77.421288,-3.889046,0.286541,-7.742129,0.000000,0.000000,916,2057,2057
1745872625.245080,-1.168666,0.061614,0.323833,-5.351496,0.186591,-0.128020,-16.433487,-1.165281,-1.984055,-49.375044,-3.300206,-4.453931,-49.295229,-5.390271,1.296229,-4.929523,0.000000,0.000000,1318,2057,2057
1745872625.250093,-1.168666,0.061614,0.323833,-5.351496,0.186591,-0.128020,-8.414769,-1.441885,-1.874153,-25.163147,-3.970312,-4.813567,-25.053973,-5.983484,1.773031,-2.505397,0.000000,0.000000,1665,2057,2057
1745872625.255079,-1.270721,0.061063,0.319140,-5.695495,0.230422,-0.101424,-10.748495,-0.368350,-0.925832,-32.267555,-1.529651,-3.367445,-32.239070,-3.669121,0.466778,-3.223907,0.000000,0.000000,1562,2057,2057
1745872625.260076,-1.323823,0.060737,0.316526,-5.927691,0.279240,-0.125485,-16.602597,1.553161,-0.800122,-49.899578,3.451088,-3.577088,-50.156256,-2.624859,-4.228660,-5.015626,0.000000,0.000000,1306,2057,2057
1745872625.265075,-1.323823,0.060737,0.316526,-5.927691,0.279240,-0.125485,-18.275758,2.579272,-0.622618,-54.964871,6.034306,-3.234416,-55.368777,-1.661065,-6.654194,-5.536878,0.000000,0.000000,1231,2057,2057
1745872625.270087,-1.323823,0.060737,0.316526,-5.927691,0.279240,-0.125485,-17.092896,2.913368,-0.433587,-51.405526,6.865187,-3.014404,-51.855156,-1.244603,-7.407466,-5.185516,0.000000,0.000000,1282,2057,2057
1745872625.275077,-1.377407,0.060505,0.313950,-5.946938,0.278177,-0.081410,-14.724543,2.740464,0.816092,-44.379687,6.405627,-0.681031,-44.768427,0.562739,-6.428865,-4.476843,0.000000,0.000000,1383,2057,2057
1745872625.280120,-1.428765,0.060180,0.311277,-5.605272,0.282277,-0.086254,-2.951213,2.393279,1.395251,-8.851310,5.881566,-0.346875,-9.205081,0.489177,-5.882092,-0.920508,0.000000,0.000000,1892,2057,2057
1745872625.285085,-1.428765,0.060180,0.311277,-5.605272,0.282277,-0.086254,4.717768,1.884196,1.583527,14.299673,4.569839,-0.559755,14.022326,0.092761,-4.611407,1.402233,0.000000,0.000000,2255,2057,2057
1745872625.290076,-1.486340,0.059727,0.308494,-5.387495,0.264576,-0.080543,14.361659,0.897818,1.650978,43.418321,2.386147,-0.782494,43.272196,-0.578420,-2.448015,4.327220,0.000000,0.000000,2669,2057,2057
1745872625.295082,-1.486340,0.059727,0.308494,-5.387495,0.264576,-0.080543,18.724214,0.161856,1.491658,56.608328,0.494831,-1.370186,56.571932,-1.323561,-0.609738,5.657193,0.000000,0.000000,2858,2057,2057
1745872625.300144,-1.486340,0.059727,0.308494,-5.387495,0.264576,-0.080543,19.188654,-0.328767,1.204603,58.032755,-0.760572,-1.900714,58.068485,-1.958098,0.598592,5.806849,0.000000,0.000000,2879,2057,2057
1745872625.305123,-1.531212,0.058775,0.307088,-4.903698,0.146479,-0.129832,28.910408,-3.473387,-0.324514,87.472514,-8.284635,-4.025492,87.950246,-4.350196,8.132883,8.795025,0.000000,0.000000,3302,2057,2057
1745872625.310197,-1.626585,0.056029,0.303473,-5.057479,0.147600,-0.201333,27.783925,-5.045497,-3.049104,84.300091,-11.750663,-8.706629,84.985360,-8.037875,12.237060,8.498536,0.000000,0.000000,3260,2057,2057
1745872625.315162,-1.626585,0.056029,0.303473,-5.057479,0.147600,-0.201333,23.661011,-5.390192,-4.349497,71.936177,-12.670434,-10.747195,72.679334,-10.023980,13.270802,7.267933,0.000000,0.000000,3086,2057,2057
1745872625.320139,-1.677960,0.054967,0.300839,-5.728228,0.274441,-0.089275,1.817152,-1.863352,-1.916759,5.822074,-3.723998,-6.237831,6.062512,-5.803734,4.376434,0.606251,0.000000,0.000000,2143,2057,2057
1745872625.325136,-1.677960,0.054967,0.300839,-5.728228,0.274441,-0.089275,-12.301181,0.607474,-0.135482,-36.963780,2.749000,-1.938348,-37.102761,-2.221258,-2.529728,-3.710276,0.000000,0.000000,1493,2057,2057
1745872625.330082,-1.724563,0.053754,0.299583,-5.141857,0.208411,-0.116834,-5.440809,0.480786,0.328397,-16.316960,2.505858,-0.567890,-16.445520,-0.944991,-2.392769,-1.644552,0.000000,0.000000,1788,2057,2057
1745872625.335092,-1.724563,0.053754,0.299583,-5.141857,0.208411,-0.116834,-0.367091,0.340919,0.586934,-1.003220,2.155773,-0.456337,-1.114085,-0.781135,-2.063424,-0.111408,0.000000,0.000000,2008,2057,2057
1745872625.340079,-1.774957,0.052885,0.297320,-5.550221,0.176102,-0.070281,-7.108502,-0.578319,1.815332,-21.495256,-0.222798,2.327990,-21.508692,2.324813,-0.254173,-2.150869,0.000000,0.000000,1716,2057,2057
1745872625.345076,-1.774957,0.052885,0.297320,-5.550221,0.176102,-0.070281,-10.517692,-1.090930,2.373037,-31.833356,-1.475285,3.524345,-31.794709,3.750257,0.731124,-3.179471,0.000000,0.000000,1569,2057,2057
1745872625.350098,-1.821837,0.051554,0.295765,-5.227155,0.271312,-0.083805,-3.441785,1.060222,2.102969,-10.357315,4.517892,2.232637,-10.611749,1.040354,-4.937451,-1.061175,0.000000,0.000000,1872,2057,2057
1745872625.355088,-1.821837,0.051554,0.295765,-5.227155,0.271312,-0.083805,1.420204,2.279660,1.675312,4.360402,7.554342,1.264224,3.966613,-0.651996,-7.641748,0.396661,0.000000,0.000000,2113,2057,2057
1745872625.360027,-1.821837,0.051554,0.295765,-5.227155,0.271312,-0.083805,4.295195,2.768444,1.205019,13.077961,8.736792,0.267380,12.637848,-1.911329,-8.540700,1.263785,0.000000,0.000000,2236,2057,2057
1745872625.365082,-1.869104,0.050043,0.294383,-5.125125,0.175252,-0.158290,8.166414,0.368446,-1.093047,24.857731,2.378386,-3.190536,24.790836,-3.748642,-1.337309,2.479084,0.000000,0.000000,2408,2057,2057
1745872625.370079,-1.914389,0.048348,0.292581,-5.071168,0.238120,-0.098412,10.887549,0.367802,-0.922523,33.112057,2.455409,-3.629906,33.059362,-4.244898,-1.090354,3.305936,0.000000,0.000000,2525,2057,2057
1745872625.375089,-1.914389,0.048348,0.292581,-5.071168,0.238120,-0.098412,11.277593,0.322276,-0.701223,34.277676,2.372361,-3.244719,34.222485,-3.854248,-1.141979,3.422249,0.000000,0.000000,2541,2057,2057
1745872625.380080,-1.958597,0.046760,0.291683,-4.832427,0.190546,-0.135870,15.980532,-0.909413,-1.392083,48.491963,-0.948285,-4.297253,48.609082,-3.619556,2.505625,4.860908,0.000000,0.000000,2745,2057,2057
1745872625.385087,-1.958597,0.046760,0.291683,-4.832427,0.190546,-0.135870,17.009701,-1.580155,-1.660284,51.620431,-2.651933,-4.973003,51.823307,-3.600888,4.340309,5.182331,0.000000,0.000000,2790,2057,2057
1745872625.390083,-1.958597,0.046760,0.291683,-4.832427,0.190546,-0.135870,15.573819,-1.809412,-1.625902,47.279019,-3.208790,-4.860286,47.504023,-3.285964,4.813708,4.750402,0.000000,0.000000,2729,2057,2057
1745872625.395082,-2.003832,0.045334,0.290325,-5.044359,0.132273,-0.085148,7.567909,-3.160553,-0.162777,22.949868,-6.659889,-1.650021,23.255514,1.296963,6.744479,2.325551,0.000000,0.000000,2386,2057,2057
1745872625.400087,-2.098167,0.041840,0.287790,-5.429889,0.208766,-0.123239,-7.887889,-1.752599,-0.150348,-23.730980,-2.291990,-0.563822,-23.636186,0.666256,2.266319,-2.363619,0.000000,0.000000,1685,2057,2057
1745872625.405089,-2.098167,0.041840,0.287790,-5.429889,0.208766,-0.123239,-16.683513,-0.648176,-0.124051,-50.326895,0.374688,0.157327,-50.343765,-0.052615,-0.403310,-5.034376,0.000000,0.000000,1303,2057,2057
1745872625.410083,-2.098167,0.041840,0.287790,-5.429889,0.208766,-0.123239,-20.194823,0.128417,-0.092267,-60.946502,2.243394,0.553627,-61.039323,-0.650610,-2.219154,-6.103932,0.000000,0.000000,1150,2057,2057
1745872625.415084,-2.146166,0.040039,0.286405,-5.356642,0.279078,-0.088282,-18.154235,2.327982,0.795823,-54.770318,8.044376,2.218263,-55.089050,-2.516203,-7.962599,-5.508905,0.000000,0.000000,1235,2057,2057
1745872625.420083,-2.195585,0.038232,0.285214,-5.473686,0.222575,-0.108217,-17.507211,2.049198,0.771427,-52.877535,6.911098,2.712786,-53.152642,-1.842172,-7.197539,-5.315264,0.000000,0.000000,1263,2057,2057
1745872625.425099,-2.195585,0.038232,0.285214,-5.473686,0.222575,-0.108217,-14.945585,1.620516,0.661164,-45.125745,5.888012,2.274893,-45.359315,-1.598912,-6.110798,-4.535931,0.000000,0.000000,1375,2057,2057
1745872625.430084,-2.244075,0.036404,0.284114,-5.416082,0.253077,-0.094437,-10.098337,1.897922,0.847548,-30.457429,6.682073,2.478772,-30.703980,-2.228768,-6.774053,-3.070398,0.000000,0.000000,1584,2057,2057
1745872625.435091,-2.291989,0.034582,0.283215,-5.203680,0.181454,-0.093603,-0.571724,0.085343,0.882872,-1.711706,1.816788,2.169789,-1.808474,0.429962,-2.798786,-0.180847,0.000000,0.000000,1998,2057,2057
1745872625.440092,-2.291989,0.034582,0.283215,-5.203680,0.181454,-0.093603,5.515636,-1.069993,0.796878,16.703113,-0.804687,1.474939,16.690329,1.639026,-0.369760,1.669033,0.000000,0.000000,2293,2057,2057
1745872625.445091,-2.291989,0.034582,0.283215,-5.203680,0.181454,-0.093603,8.688611,-1.669362,0.644871,26.306072,-2.188848,0.884524,26.342738,2.109549,1.060465,2.634274,0.000000,0.000000,2430,2057,2057
1745872625.450116,-2.291989,0.034582,0.283215,-5.203680,0.181454,-0.093603,9.635980,-1.844859,0.468868,29.178656,-2.623746,0.430108,29.237001,2.055429,1.687499,2.923700,0.000000,0.000000,2471,2057,2057
1745872625.455122,-2.291989,0.034582,0.283215,-5.203680,0.181454,-0.093603,9.044268,-1.727873,0.300393,27.395969,-2.398204,0.121108,27.455513,1.674443,1.722160,2.745551,0.000000,0.000000,2445,2057,2057
1745872625.460091,-2.339055,0.032481,0.282190,-5.222557,0.217874,-0.085976,7.110715,-0.556938,0.343733,21.567184,0.512512,0.591788,21.541847,0.069432,-0.780194,2.154185,0.000000,0.000000,2362,2057,2057
1745872625.465089,-2.385152,0.030596,0.281665,-5.019962,0.182070,-0.091385,9.973879,-0.619417,0.197086,30.199207,-0.072992,0.416801,30.191463,0.339152,-0.253154,3.019146,0.000000,0.000000,2484,2057,2057
1745872625.470111,-2.385152,0.030596,0.281665,-5.019962,0.182070,-0.091385,10.567365,-0.582955,0.079621,31.998181,-0.022466,0.144062,31.995446,0.115214,-0.089396,3.199545,0.000000,0.000000,2510,2057,2057
1745872625.475089,-2.431002,0.028488,0.280911,-5.178745,0.207374,-0.093959,5.771321,0.128497,-0.066430,17.505580,1.642756,0.315425,17.468233,-1.039425,-1.311156,1.746823,0.000000,0.000000,2304,2057,2057
1745872625.480090,-2.431002,0.028488,0.280911,-5.178745,0.207374,-0.093959,2.014338,0.565700,-0.151296,6.144710,2.562087,0.348164,6.089567,-1.714901,-1.935888,0.608957,0.000000,0.000000,2143,2057,2057
